-10.0000	-9.7679	-9.5359	-9.3041	-9.0725	-8.8413	-8.6104	-8.3801	-8.1503	-7.9213	-7.6929	-7.4655	-7.2389	-7.0134	-6.7890	-6.5659	-6.3440	-6.1235	-5.9045	-5.6871	-5.4714	-5.2575	-5.0454	-4.8352	-4.6271	-4.4211	-4.2173	-4.0158	-3.8166	-3.6198	-3.4254	-3.2335	-3.0441	-2.8572	-2.6729	-2.4910	-2.3116	-2.1347	-1.9601	-1.7878	-1.6176	-1.4495	-1.2833	-1.1189	-0.9560	-0.7945	-0.6341	-0.4747	-0.3161	-0.1579	-0.0000	0.1579	0.3161	0.4747	0.6341	0.7945	0.9560	1.1189	1.2833	1.4495	1.6176	1.7878	1.9601	2.1347	2.3116	2.4910	2.6729	2.8572	3.0441	3.2335	3.4254	3.6198	3.8166	4.0158	4.2173	4.4211	4.6271	4.8352	5.0454	5.2575	5.4714	5.6871	5.9045	6.1235	6.3440	6.5659	6.7890	7.0134	7.2389	7.4655	7.6929	7.9213	8.1503	8.3801	8.6104	8.8413	9.0725	9.3041	9.5359	9.7679	10.0000	
-10.0000	-9.7671	-9.5342	-9.3015	-9.0691	-8.8370	-8.6052	-8.3740	-8.1434	-7.9135	-7.6843	-7.4559	-7.2285	-7.0022	-6.7769	-6.5529	-6.3301	-6.1088	-5.8890	-5.6708	-5.4543	-5.2396	-5.0267	-4.8159	-4.6072	-4.4006	-4.1963	-3.9943	-3.7947	-3.5976	-3.4031	-3.2111	-3.0218	-2.8350	-2.6510	-2.4695	-2.2907	-2.1145	-1.9407	-1.7694	-1.6004	-1.4335	-1.2687	-1.1058	-0.9445	-0.7848	-0.6263	-0.4688	-0.3121	-0.1559	-0.0000	0.1559	0.3121	0.4688	0.6263	0.7848	0.9445	1.1058	1.2687	1.4335	1.6004	1.7694	1.9407	2.1145	2.2907	2.4695	2.6510	2.8350	3.0218	3.2111	3.4031	3.5976	3.7947	3.9943	4.1963	4.4006	4.6072	4.8159	5.0267	5.2396	5.4543	5.6708	5.8890	6.1088	6.3301	6.5529	6.7769	7.0022	7.2285	7.4559	7.6843	7.9135	8.1434	8.3740	8.6052	8.8370	9.0691	9.3015	9.5342	9.7671	10.0000	
-10.0000	-9.7661	-9.5323	-9.2987	-9.0653	-8.8322	-8.5996	-8.3674	-8.1358	-7.9049	-7.6748	-7.4455	-7.2171	-6.9898	-6.7635	-6.5385	-6.3148	-6.0926	-5.8718	-5.6527	-5.4353	-5.2198	-5.0061	-4.7945	-4.5850	-4.3778	-4.1729	-3.9704	-3.7704	-3.5730	-3.3782	-3.1861	-2.9968	-2.8102	-2.6264	-2.4454	-2.2672	-2.0917	-1.9189	-1.7487	-1.5809	-1.4155	-1.2523	-1.0911	-0.9316	-0.7738	-0.6174	-0.4621	-0.3076	-0.1536	-0.0000	0.1536	0.3076	0.4621	0.6174	0.7738	0.9316	1.0911	1.2523	1.4155	1.5809	1.7487	1.9189	2.0917	2.2672	2.4454	2.6264	2.8102	2.9968	3.1861	3.3782	3.5730	3.7704	3.9704	4.1729	4.3778	4.5850	4.7945	5.0061	5.2198	5.4353	5.6527	5.8718	6.0926	6.3148	6.5385	6.7635	6.9898	7.2171	7.4455	7.6748	7.9049	8.1358	8.3674	8.5996	8.8322	9.0653	9.2987	9.5323	9.7661	10.0000	
-10.0000	-9.7651	-9.5303	-9.2956	-9.0612	-8.8271	-8.5934	-8.3602	-8.1276	-7.8956	-7.6644	-7.4341	-7.2046	-6.9762	-6.7489	-6.5229	-6.2981	-6.0748	-5.8531	-5.6329	-5.4145	-5.1980	-4.9835	-4.7710	-4.5607	-4.3527	-4.1471	-3.9440	-3.7435	-3.5456	-3.3506	-3.1583	-2.9690	-2.7826	-2.5991	-2.4186	-2.2410	-2.0664	-1.8946	-1.7255	-1.5591	-1.3953	-1.2338	-1.0745	-0.9171	-0.7615	-0.6074	-0.4545	-0.3025	-0.1511	-0.0000	0.1511	0.3025	0.4545	0.6074	0.7615	0.9171	1.0745	1.2338	1.3953	1.5591	1.7255	1.8946	2.0664	2.2410	2.4186	2.5991	2.7826	2.9690	3.1583	3.3506	3.5456	3.7435	3.9440	4.1471	4.3527	4.5607	4.7710	4.9835	5.1980	5.4145	5.6329	5.8531	6.0748	6.2981	6.5229	6.7489	6.9762	7.2046	7.4341	7.6644	7.8956	8.1276	8.3602	8.5934	8.8271	9.0612	9.2956	9.5303	9.7651	10.0000	
-10.0000	-9.7640	-9.5281	-9.2923	-9.0568	-8.8216	-8.5868	-8.3525	-8.1187	-7.8856	-7.6533	-7.4217	-7.1911	-6.9616	-6.7331	-6.5059	-6.2800	-6.0556	-5.8326	-5.6114	-5.3919	-5.1743	-4.9587	-4.7452	-4.5340	-4.3252	-4.1188	-3.9150	-3.7139	-3.5156	-3.3201	-3.1277	-2.9383	-2.7520	-2.5688	-2.3888	-2.2119	-2.0381	-1.8674	-1.6997	-1.5348	-1.3727	-1.2132	-1.0560	-0.9009	-0.7478	-0.5962	-0.4460	-0.2968	-0.1482	-0.0000	0.1482	0.2968	0.4460	0.5962	0.7478	0.9009	1.0560	1.2132	1.3727	1.5348	1.6997	1.8674	2.0381	2.2119	2.3888	2.5688	2.7520	2.9383	3.1277	3.3201	3.5156	3.7139	3.9150	4.1188	4.3252	4.5340	4.7452	4.9587	5.1743	5.3919	5.6114	5.8326	6.0556	6.2800	6.5059	6.7331	6.9616	7.1911	7.4217	7.6533	7.8856	8.1187	8.3525	8.5868	8.8216	9.0568	9.2923	9.5281	9.7640	10.0000	
-10.0000	-9.7628	-9.5257	-9.2888	-9.0521	-8.8157	-8.5796	-8.3441	-8.1091	-7.8748	-7.6412	-7.4085	-7.1766	-6.9458	-6.7161	-6.4876	-6.2605	-6.0347	-5.8106	-5.5881	-5.3674	-5.1486	-4.9319	-4.7173	-4.5050	-4.2952	-4.0879	-3.8833	-3.6815	-3.4826	-3.2867	-3.0940	-2.9045	-2.7183	-2.5354	-2.3558	-2.1796	-2.0068	-1.8373	-1.6710	-1.5078	-1.3476	-1.1901	-1.0353	-0.8828	-0.7324	-0.5837	-0.4365	-0.2904	-0.1450	-0.0000	0.1450	0.2904	0.4365	0.5837	0.7324	0.8828	1.0353	1.1901	1.3476	1.5078	1.6710	1.8373	2.0068	2.1796	2.3558	2.5354	2.7183	2.9045	3.0940	3.2867	3.4826	3.6815	3.8833	4.0879	4.2952	4.5050	4.7173	4.9319	5.1486	5.3674	5.5881	5.8106	6.0347	6.2605	6.4876	6.7161	6.9458	7.1766	7.4085	7.6412	7.8748	8.1091	8.3441	8.5796	8.8157	9.0521	9.2888	9.5257	9.7628	10.0000	
-10.0000	-9.7616	-9.5232	-9.2850	-9.0470	-8.8093	-8.5720	-8.3352	-8.0989	-7.8633	-7.6284	-7.3943	-7.1611	-6.9289	-6.6978	-6.4680	-6.2395	-6.0124	-5.7868	-5.5630	-5.3409	-5.1208	-4.9028	-4.6870	-4.4736	-4.2626	-4.0543	-3.8488	-3.6462	-3.4466	-3.2502	-3.0571	-2.8674	-2.6812	-2.4986	-2.3195	-2.1441	-1.9722	-1.8040	-1.6392	-1.4778	-1.3196	-1.1646	-1.0123	-0.8626	-0.7152	-0.5697	-0.4259	-0.2832	-0.1414	-0.0000	0.1414	0.2832	0.4259	0.5697	0.7152	0.8626	1.0123	1.1646	1.3196	1.4778	1.6392	1.8040	1.9722	2.1441	2.3195	2.4986	2.6812	2.8674	3.0571	3.2502	3.4466	3.6462	3.8488	4.0543	4.2626	4.4736	4.6870	4.9028	5.1208	5.3409	5.5630	5.7868	6.0124	6.2395	6.4680	6.6978	6.9289	7.1611	7.3943	7.6284	7.8633	8.0989	8.3352	8.5720	8.8093	9.0470	9.2850	9.5232	9.7616	10.0000	
-10.0000	-9.7602	-9.5205	-9.2810	-9.0416	-8.8026	-8.5640	-8.3258	-8.0881	-7.8511	-7.6147	-7.3792	-7.1446	-6.9109	-6.6784	-6.4470	-6.2170	-5.9884	-5.7614	-5.5361	-5.3126	-5.0910	-4.8716	-4.6544	-4.4396	-4.2274	-4.0179	-3.8113	-3.6078	-3.4074	-3.2104	-3.0168	-2.8269	-2.6406	-2.4582	-2.2796	-2.1049	-1.9340	-1.7671	-1.6040	-1.4445	-1.2887	-1.1361	-0.9867	-0.8401	-0.6961	-0.5542	-0.4140	-0.2753	-0.1374	-0.0000	0.1374	0.2753	0.4140	0.5542	0.6961	0.8401	0.9867	1.1361	1.2887	1.4445	1.6040	1.7671	1.9340	2.1049	2.2796	2.4582	2.6406	2.8269	3.0168	3.2104	3.4074	3.6078	3.8113	4.0179	4.2274	4.4396	4.6544	4.8716	5.0910	5.3126	5.5361	5.7614	5.9884	6.2170	6.4470	6.6784	6.9109	7.1446	7.3792	7.6147	7.8511	8.0881	8.3258	8.5640	8.8026	9.0416	9.2810	9.5205	9.7602	10.0000	
-10.0000	-9.7588	-9.5177	-9.2767	-9.0360	-8.7955	-8.5554	-8.3158	-8.0766	-7.8381	-7.6003	-7.3632	-7.1270	-6.8918	-6.6577	-6.4248	-6.1931	-5.9629	-5.7343	-5.5073	-5.2822	-5.0591	-4.8381	-4.6194	-4.4031	-4.1895	-3.9787	-3.7709	-3.5662	-3.3649	-3.1671	-2.9730	-2.7826	-2.5962	-2.4139	-2.2357	-2.0618	-1.8920	-1.7265	-1.5651	-1.4078	-1.2543	-1.1046	-0.9583	-0.8152	-0.6748	-0.5369	-0.4009	-0.2664	-0.1329	-0.0000	0.1329	0.2664	0.4009	0.5369	0.6748	0.8152	0.9583	1.1046	1.2543	1.4078	1.5651	1.7265	1.8920	2.0618	2.2357	2.4139	2.5962	2.7826	2.9730	3.1671	3.3649	3.5662	3.7709	3.9787	4.1895	4.4031	4.6194	4.8381	5.0591	5.2822	5.5073	5.7343	5.9629	6.1931	6.4248	6.6577	6.8918	7.1270	7.3632	7.6003	7.8381	8.0766	8.3158	8.5554	8.7955	9.0360	9.2767	9.5177	9.7588	10.0000	
-10.0000	-9.7573	-9.5147	-9.2723	-9.0300	-8.7881	-8.5465	-8.3053	-8.0646	-7.8245	-7.5850	-7.3464	-7.1085	-6.8717	-6.6358	-6.4012	-6.1678	-5.9359	-5.7055	-5.4768	-5.2499	-5.0250	-4.8023	-4.5819	-4.3640	-4.1488	-3.9365	-3.7273	-3.5213	-3.3189	-3.1201	-2.9253	-2.7344	-2.5478	-2.3655	-2.1877	-2.0144	-1.8458	-1.6817	-1.5221	-1.3671	-1.2163	-1.0696	-0.9267	-0.7874	-0.6511	-0.5176	-0.3862	-0.2565	-0.1280	-0.0000	0.1280	0.2565	0.3862	0.5176	0.6511	0.7874	0.9267	1.0696	1.2163	1.3671	1.5221	1.6817	1.8458	2.0144	2.1877	2.3655	2.5478	2.7344	2.9253	3.1201	3.3189	3.5213	3.7273	3.9365	4.1488	4.3640	4.5819	4.8023	5.0250	5.2499	5.4768	5.7055	5.9359	6.1678	6.4012	6.6358	6.8717	7.1085	7.3464	7.5850	7.8245	8.0646	8.3053	8.5465	8.7881	9.0300	9.2723	9.5147	9.7573	10.0000	
-10.0000	-9.7558	-9.5117	-9.2676	-9.0238	-8.7803	-8.5371	-8.2943	-8.0519	-7.8102	-7.5690	-7.3286	-7.0891	-6.8504	-6.6128	-6.3763	-6.1411	-5.9073	-5.6750	-5.4444	-5.2156	-4.9888	-4.7641	-4.5419	-4.3221	-4.1052	-3.8912	-3.6804	-3.4730	-3.2692	-3.0693	-2.8735	-2.6820	-2.4950	-2.3126	-2.1351	-1.9625	-1.7949	-1.6323	-1.4747	-1.3221	-1.1742	-1.0308	-0.8917	-0.7565	-0.6248	-0.4961	-0.3698	-0.2455	-0.1224	-0.0000	0.1224	0.2455	0.3698	0.4961	0.6248	0.7565	0.8917	1.0308	1.1742	1.3221	1.4747	1.6323	1.7949	1.9625	2.1351	2.3126	2.4950	2.6820	2.8735	3.0693	3.2692	3.4730	3.6804	3.8912	4.1052	4.3221	4.5419	4.7641	4.9888	5.2156	5.4444	5.6750	5.9073	6.1411	6.3763	6.6128	6.8504	7.0891	7.3286	7.5690	7.8102	8.0519	8.2943	8.5371	8.7803	9.0238	9.2676	9.5117	9.7558	10.0000	
-10.0000	-9.7542	-9.5084	-9.2628	-9.0173	-8.7721	-8.5273	-8.2828	-8.0387	-7.7952	-7.5523	-7.3101	-7.0687	-6.8282	-6.5886	-6.3502	-6.1130	-5.8772	-5.6428	-5.4101	-5.1793	-4.9504	-4.7236	-4.4993	-4.2775	-4.0586	-3.8427	-3.6300	-3.4209	-3.2156	-3.0144	-2.8175	-2.6251	-2.4375	-2.2550	-2.0776	-1.9056	-1.7390	-1.5780	-1.4224	-1.2723	-1.1275	-0.9877	-0.8527	-0.7221	-0.5954	-0.4721	-0.3516	-0.2332	-0.1162	-0.0000	0.1162	0.2332	0.3516	0.4721	0.5954	0.7221	0.8527	0.9877	1.1275	1.2723	1.4224	1.5780	1.7390	1.9056	2.0776	2.2550	2.4375	2.6251	2.8175	3.0144	3.2156	3.4209	3.6300	3.8427	4.0586	4.2775	4.4993	4.7236	4.9504	5.1793	5.4101	5.6428	5.8772	6.1130	6.3502	6.5886	6.8282	7.0687	7.3101	7.5523	7.7952	8.0387	8.2828	8.5273	8.7721	9.0173	9.2628	9.5084	9.7542	10.0000	
-10.0000	-9.7525	-9.5051	-9.2578	-9.0106	-8.7637	-8.5171	-8.2708	-8.0250	-7.7796	-7.5349	-7.2908	-7.0474	-6.8049	-6.5634	-6.3229	-6.0835	-5.8455	-5.6090	-5.3741	-5.1410	-4.9098	-4.6808	-4.4542	-4.2301	-4.0089	-3.7909	-3.5762	-3.3651	-3.1580	-2.9552	-2.7569	-2.5634	-2.3750	-2.1921	-2.0147	-1.8432	-1.6776	-1.5181	-1.3647	-1.2173	-1.0758	-0.9399	-0.8094	-0.6838	-0.5626	-0.4453	-0.3312	-0.2194	-0.1093	-0.0000	0.1093	0.2194	0.3312	0.4453	0.5626	0.6838	0.8094	0.9399	1.0758	1.2173	1.3647	1.5181	1.6776	1.8432	2.0147	2.1921	2.3750	2.5634	2.7569	2.9552	3.1580	3.3651	3.5762	3.7909	4.0089	4.2301	4.4542	4.6808	4.9098	5.1410	5.3741	5.6090	5.8455	6.0835	6.3229	6.5634	6.8049	7.0474	7.2908	7.5349	7.7796	8.0250	8.2708	8.5171	8.7637	9.0106	9.2578	9.5051	9.7525	10.0000	
-10.0000	-9.7508	-9.5016	-9.2525	-9.0036	-8.7549	-8.5065	-8.2584	-8.0107	-7.7635	-7.5168	-7.2707	-7.0253	-6.7807	-6.5370	-6.2943	-6.0528	-5.8125	-5.5736	-5.3363	-5.1007	-4.8670	-4.6355	-4.4064	-4.1799	-3.9562	-3.7357	-3.5187	-3.3054	-3.0962	-2.8914	-2.6914	-2.4965	-2.3072	-2.1236	-1.9460	-1.7749	-1.6102	-1.4522	-1.3010	-1.1564	-1.0184	-0.8867	-0.7611	-0.6410	-0.5260	-0.4154	-0.3084	-0.2040	-0.1016	-0.0000	0.1016	0.2040	0.3084	0.4154	0.5260	0.6410	0.7611	0.8867	1.0184	1.1564	1.3010	1.4522	1.6102	1.7749	1.9460	2.1236	2.3072	2.4965	2.6914	2.8914	3.0962	3.3054	3.5187	3.7357	3.9562	4.1799	4.4064	4.6355	4.8670	5.1007	5.3363	5.5736	5.8125	6.0528	6.2943	6.5370	6.7807	7.0253	7.2707	7.5168	7.7635	8.0107	8.2584	8.5065	8.7549	9.0036	9.2525	9.5016	9.7508	10.0000	
-10.0000	-9.7490	-9.4980	-9.2472	-8.9965	-8.7459	-8.4956	-8.2457	-7.9960	-7.7468	-7.4981	-7.2499	-7.0024	-6.7556	-6.5097	-6.2647	-6.0207	-5.7780	-5.5366	-5.2967	-5.0585	-4.8222	-4.5879	-4.3560	-4.1268	-3.9003	-3.6771	-3.4574	-3.2415	-3.0299	-2.8228	-2.6208	-2.4243	-2.2335	-2.0490	-1.8710	-1.7000	-1.5361	-1.3796	-1.2305	-1.0889	-0.9546	-0.8275	-0.7072	-0.5933	-0.4851	-0.3819	-0.2828	-0.1868	-0.0929	-0.0000	0.0929	0.1868	0.2828	0.3819	0.4851	0.5933	0.7072	0.8275	0.9546	1.0889	1.2305	1.3796	1.5361	1.7000	1.8710	2.0490	2.2335	2.4243	2.6208	2.8228	3.0299	3.2415	3.4574	3.6771	3.9003	4.1268	4.3560	4.5879	4.8222	5.0585	5.2967	5.5366	5.7780	6.0207	6.2647	6.5097	6.7556	7.0024	7.2499	7.4981	7.7468	7.9960	8.2457	8.4956	8.7459	8.9965	9.2472	9.4980	9.7490	10.0000	
