# 10 10
5.000000 3.769231 2.672956 1.592593 0.528455 -0.528455 -1.592593 -2.672956 -3.769231 -5.000000 
5.000000 3.730159 2.627628 1.551724 0.511111 -0.511111 -1.551724 -2.627628 -3.730159 -5.000000 
5.000000 3.678679 2.555556 1.470588 0.470085 -0.470085 -1.470588 -2.555556 -3.678679 -5.000000 
5.000000 3.620690 2.450980 1.296296 0.333333 -0.333333 -1.296296 -2.450980 -3.620690 -5.000000 
5.000000 3.577778 2.350427 1.000000 0.000000 0.000000 -1.000000 -2.350427 -3.577778 -5.000000 
5.000000 3.577778 2.350427 1.000000 0.000000 0.000000 -1.000000 -2.350427 -3.577778 -5.000000 
5.000000 3.620690 2.450980 1.296296 0.333333 -0.333333 -1.296296 -2.450980 -3.620690 -5.000000 
5.000000 3.678679 2.555556 1.470588 0.470085 -0.470085 -1.470588 -2.555556 -3.678679 -5.000000 
5.000000 3.730159 2.627628 1.551724 0.511111 -0.511111 -1.551724 -2.627628 -3.730159 -5.000000 
5.000000 3.769231 2.672956 1.592593 0.528455 -0.528455 -1.592593 -2.672956 -3.769231 -5.000000 

# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
# 1 1 1 1 1 1 1 1 1 1 
