# 100 100
5.000000 4.851573 4.703412 4.555715 4.408675 4.262487 4.117337 3.973410 3.830881 3.689922 3.550696 3.413359 3.278056 3.144927 3.014098 2.885687 2.759803 2.636540 2.515985 2.398209 2.283275 2.171233 2.062119 1.955961 1.852770 1.752549 1.655288 1.560964 1.469544 1.380984 1.295227 1.212208 1.131850 1.054065 0.978759 0.905826 0.835152 0.766614 0.700084 0.635423 0.572489 0.511132 0.451196 0.392521 0.334943 0.278291 0.222396 0.167080 0.112169 0.057482 0.002842 -0.051932 -0.107019 -0.162598 -0.218846 -0.275937 -0.334044 -0.393335 -0.453975 -0.516124 -0.579938 -0.645565 -0.713148 -0.782822 -0.854717 -0.928953 -1.005640 -1.084881 -1.166770 -1.251388 -1.338809 -1.429093 -1.522290 -1.618440 -1.717569 -1.819692 -1.924811 -2.032916 -2.143986 -2.257985 -2.374866 -2.494570 -2.617027 -2.742153 -2.869853 -3.000020 -3.132540 -3.267283 -3.404113 -3.542885 -3.683443 -3.825624 -3.969259 -4.114172 -4.260180 -4.407097 -4.554732 -4.702892 -4.851380 -5.000000 
5.000000 4.852533 4.705324 4.558566 4.412446 4.267154 4.122871 3.979776 3.838042 3.697833 3.559311 3.422627 3.287925 3.155338 3.024994 2.897008 2.771486 2.648522 2.528203 2.410600 2.295775 2.183781 2.074654 1.968423 1.865104 1.764700 1.667204 1.572597 1.480849 1.391918 1.305753 1.222291 1.141459 1.063173 0.987342 0.913863 0.842626 0.773512 0.706394 0.641137 0.577599 0.515634 0.455088 0.395800 0.337608 0.280344 0.223836 0.167909 0.112387 0.057092 0.001843 -0.053539 -0.109233 -0.165418 -0.222270 -0.279965 -0.338674 -0.398565 -0.459801 -0.522541 -0.586939 -0.653142 -0.721290 -0.791516 -0.863947 -0.938699 -1.015880 -1.095590 -1.177918 -1.262942 -1.350733 -1.441346 -1.534830 -1.631220 -1.730538 -1.832798 -1.937999 -2.046128 -2.157162 -2.271064 -2.387787 -2.507271 -2.629444 -2.754223 -2.881515 -3.011214 -3.143206 -3.277365 -3.413558 -3.551641 -3.691463 -3.832865 -3.975682 -4.119740 -4.264865 -4.410874 -4.557581 -4.704798 -4.852335 -5.000000 
5.000000 4.853426 4.707102 4.561215 4.415951 4.271490 4.128011 3.985687 3.844687 3.705173 3.567300 3.431218 3.297066 3.164978 3.035076 2.907475 2.782279 2.659583 2.539471 2.422016 2.307281 2.195317 2.086165 1.979854 1.876401 1.775814 1.678087 1.583204 1.491140 1.401855 1.315301 1.231419 1.150139 1.071383 0.995061 0.921074 0.849315 0.779668 0.712009 0.646204 0.582116 0.519598 0.458497 0.398657 0.339912 0.282097 0.225040 0.168566 0.112499 0.056660 0.000869 -0.055055 -0.111290 -0.168016 -0.225409 -0.283645 -0.342894 -0.403324 -0.465098 -0.528374 -0.593302 -0.660030 -0.728695 -0.799428 -0.872353 -0.947582 -1.025223 -1.105369 -1.188108 -1.273514 -1.361654 -1.452581 -1.546339 -1.642960 -1.742464 -1.844861 -1.950147 -2.058309 -2.169320 -2.283143 -2.399728 -2.519016 -2.640934 -2.765399 -2.892319 -3.021589 -3.153097 -3.286719 -3.422324 -3.559771 -3.698912 -3.839592 -3.981649 -4.124917 -4.269221 -4.414385 -4.560230 -4.706571 -4.853223 -5.000000 
5.000000 4.854251 4.708746 4.563666 4.419191 4.275498 4.132761 3.991148 3.850824 3.711947 3.574670 3.439137 3.305487 3.173850 3.044347 2.917091 2.792185 2.669723 2.549788 2.432456 2.317787 2.205836 2.096644 1.990241 1.886649 1.785875 1.687918 1.592765 1.500393 1.410767 1.323841 1.239561 1.157860 1.078662 1.001882 0.927424 0.855183 0.785047 0.716894 0.650593 0.586008 0.522993 0.461397 0.401065 0.341832 0.283531 0.225992 0.169040 0.112497 0.056184 -0.000080 -0.056475 -0.113181 -0.170379 -0.228246 -0.286956 -0.346681 -0.407588 -0.469840 -0.533592 -0.598997 -0.666198 -0.735331 -0.806526 -0.879902 -0.955571 -1.033636 -1.114188 -1.197312 -1.283078 -1.371549 -1.462775 -1.556797 -1.653644 -1.753332 -1.855868 -1.961247 -2.069452 -2.180455 -2.294218 -2.410688 -2.529806 -2.651499 -2.775685 -2.902270 -3.031152 -3.162220 -3.295352 -3.430418 -3.567281 -3.705796 -3.845812 -3.987169 -4.129705 -4.273252 -4.417635 -4.562682 -4.708211 -4.854045 -5.000000 
5.000000 4.855011 4.710260 4.565922 4.422173 4.279184 4.137127 3.996164 3.856458 3.718162 3.581425 3.446391 3.313193 3.181960 3.052812 2.925860 2.801206 2.678943 2.559155 2.441916 2.327290 2.215330 2.106080 1.999573 1.895831 1.794865 1.696677 1.601257 1.508584 1.418627 1.331345 1.246686 1.164586 1.084974 1.007768 0.932875 0.860193 0.789612 0.721013 0.654267 0.589239 0.525786 0.463758 0.402997 0.343342 0.284626 0.226676 0.169318 0.112372 0.055660 -0.001001 -0.057793 -0.114898 -0.172495 -0.230763 -0.289878 -0.350011 -0.411329 -0.473995 -0.538165 -0.603990 -0.671610 -0.741162 -0.812772 -0.886559 -0.962630 -1.041086 -1.122016 -1.205499 -1.291605 -1.380391 -1.471905 -1.566183 -1.663252 -1.763125 -1.865806 -1.971287 -2.079548 -2.190561 -2.304283 -2.420664 -2.539641 -2.661141 -2.785082 -2.911371 -3.039908 -3.170580 -3.303269 -3.437847 -3.574179 -3.712123 -3.851530 -3.992246 -4.134111 -4.276961 -4.420628 -4.564939 -4.709723 -4.854802 -5.000000 
5.000000 4.855707 4.711644 4.567984 4.424897 4.282552 4.141113 4.000741 3.861594 3.723823 3.587573 3.452983 3.320188 3.189312 3.060474 2.933783 2.809341 2.687241 2.567566 2.450391 2.335780 2.223789 2.114462 2.007834 1.903930 1.802765 1.704342 1.608654 1.515684 1.425405 1.337779 1.252758 1.170282 1.090282 1.012680 0.937387 0.864304 0.793322 0.724326 0.657188 0.591775 0.527944 0.465546 0.404426 0.344419 0.285360 0.227074 0.169387 0.112117 0.055084 -0.001895 -0.059005 -0.116429 -0.174347 -0.232941 -0.292386 -0.352856 -0.414517 -0.477532 -0.542058 -0.608244 -0.676230 -0.746151 -0.818131 -0.892286 -0.968723 -1.047538 -1.128818 -1.212638 -1.299064 -1.388151 -1.479944 -1.574474 -1.671764 -1.771826 -1.874659 -1.980253 -2.088588 -2.199629 -2.313334 -2.429652 -2.548518 -2.669858 -2.793592 -2.919626 -3.047858 -3.178181 -3.310475 -3.444615 -3.580469 -3.717896 -3.856752 -3.996885 -4.138140 -4.280354 -4.423365 -4.567005 -4.711105 -4.855494 -5.000000 
5.000000 4.856339 4.712901 4.569856 4.427368 4.285604 4.144723 4.004883 3.866237 3.728934 3.593116 3.458920 3.326476 3.195909 3.067334 2.940861 2.816591 2.694615 2.575018 2.457875 2.343251 2.231202 2.121776 2.015009 1.910929 1.809553 1.710887 1.614928 1.521663 1.431068 1.343109 1.257740 1.174907 1.094545 1.016577 0.940918 0.867472 0.796135 0.726790 0.659314 0.593574 0.529428 0.466729 0.405318 0.345035 0.285709 0.227168 0.169233 0.111722 0.054453 -0.002760 -0.060104 -0.117763 -0.175921 -0.234760 -0.294458 -0.355188 -0.417120 -0.480417 -0.545234 -0.611720 -0.680017 -0.750256 -0.822560 -0.897043 -0.973810 -1.052953 -1.134556 -1.218692 -1.305423 -1.394800 -1.486863 -1.581643 -1.679157 -1.779413 -1.882410 -1.988132 -2.096557 -2.207649 -2.321363 -2.437647 -2.556434 -2.677651 -2.801215 -2.927034 -3.055007 -3.185026 -3.316974 -3.450727 -3.586156 -3.723122 -3.861483 -4.001092 -4.141794 -4.283434 -4.425851 -4.568882 -4.712362 -4.856124 -5.000000 
5.000000 4.856907 4.714032 4.571538 4.429589 4.288344 4.147961 4.008594 3.870392 3.733500 3.598059 3.464202 3.332059 3.201751 3.073394 2.947094 2.822953 2.701062 2.581506 2.464360 2.349691 2.237557 2.128007 2.021080 1.916806 1.815204 1.716286 1.620051 1.526489 1.435581 1.347295 1.261592 1.178420 1.097717 1.019411 0.943421 0.869652 0.798002 0.728359 0.660600 0.594594 0.530199 0.467267 0.405642 0.345159 0.285649 0.226936 0.168840 0.111178 0.053762 -0.003595 -0.061083 -0.118888 -0.177198 -0.236197 -0.296064 -0.356977 -0.419104 -0.482610 -0.547652 -0.614377 -0.682927 -0.753432 -0.826015 -0.900785 -0.977846 -1.057287 -1.139190 -1.223622 -1.310644 -1.400301 -1.492632 -1.587661 -1.685404 -1.785865 -1.889038 -1.994906 -2.103442 -2.214609 -2.328361 -2.444642 -2.563384 -2.684515 -2.807949 -2.933596 -3.061355 -3.191118 -3.322769 -3.456188 -3.591244 -3.727804 -3.865727 -4.004869 -4.145079 -4.286204 -4.428088 -4.570572 -4.713493 -4.856691 -5.000000 
5.000000 4.857413 4.715037 4.573034 4.431561 4.290776 4.150831 4.011877 3.874061 3.737525 3.602406 3.468835 3.336941 3.206842 3.078653 2.952481 2.828424 2.706577 2.587023 2.469838 2.355090 2.242840 2.133138 2.026026 1.921537 1.819693 1.720509 1.623988 1.530125 1.438904 1.350297 1.264269 1.180773 1.099751 1.021134 0.944844 0.870791 0.798874 0.728984 0.660998 0.594787 0.530211 0.467121 0.405359 0.344760 0.285152 0.226357 0.168193 0.110473 0.053006 -0.004398 -0.061933 -0.119790 -0.178159 -0.237226 -0.297177 -0.358187 -0.420430 -0.484071 -0.549267 -0.616168 -0.684912 -0.755632 -0.828445 -0.903463 -0.980783 -1.060495 -1.142674 -1.227386 -1.314687 -1.404619 -1.497216 -1.592499 -1.690479 -1.791156 -1.894522 -2.000556 -2.109227 -2.220498 -2.334317 -2.450628 -2.569363 -2.690446 -2.813793 -2.939312 -3.066903 -3.196458 -3.327864 -3.460999 -3.595738 -3.731946 -3.869488 -4.008221 -4.147997 -4.288668 -4.430079 -4.572077 -4.714501 -4.857196 -5.000000 
5.000000 4.857857 4.715919 4.574345 4.433289 4.292902 4.153336 4.014737 3.877249 3.741012 3.606159 3.472821 3.341123 3.211182 3.083112 2.957019 2.833003 2.711155 2.591561 2.474298 2.359436 2.247036 2.137152 2.029827 1.925098 1.822992 1.723525 1.626706 1.532533 1.440995 1.352069 1.265724 1.181917 1.100594 1.021691 0.945133 0.870833 0.798693 0.728607 0.660453 0.594103 0.529416 0.466244 0.404427 0.343800 0.284186 0.225406 0.167273 0.109596 0.052181 -0.005167 -0.062647 -0.120453 -0.178781 -0.237821 -0.297760 -0.358780 -0.421054 -0.484752 -0.550030 -0.617039 -0.685919 -0.756799 -0.829797 -0.905022 -0.982569 -1.062523 -1.144959 -1.229937 -1.317508 -1.407712 -1.500577 -1.596120 -1.694349 -1.795259 -1.898838 -2.005061 -2.113895 -2.225299 -2.339220 -2.455598 -2.574364 -2.695441 -2.818744 -2.944181 -3.071651 -3.201049 -3.332260 -3.465165 -3.599639 -3.735553 -3.872770 -4.011151 -4.150553 -4.290828 -4.431827 -4.573399 -4.715388 -4.857640 -5.000000 
