# 20 20
5.000000 4.473703 3.947405 3.421106 2.894805 2.368502 1.842197 1.315889 0.789579 0.263266 -0.263051 -0.789370 -1.315692 -1.842016 -2.368343 -2.894672 -3.421002 -3.947334 -4.473667 -5.000000 
5.000000 4.452419 3.906015 3.362161 2.822561 2.289246 1.764313 1.249316 0.744360 0.247200 -0.247023 -0.744187 -1.249151 -1.764162 -2.289113 -2.822450 -3.362074 -3.905956 -4.452389 -5.000000 
5.000000 4.429958 3.862076 3.298962 2.744031 2.201607 1.676490 1.172698 0.691345 0.228197 -0.228055 -0.691206 -1.172566 -1.676368 -2.201499 -2.743940 -3.298890 -3.862027 -4.429934 -5.000000 
5.000000 4.405338 3.813368 3.227577 2.652994 2.096661 1.567341 1.073642 0.620123 0.202296 -0.202189 -0.620018 -1.073540 -1.567246 -2.096575 -2.652921 -3.227520 -3.813328 -4.405318 -5.000000 
5.000000 4.378026 3.758479 3.144985 2.543706 1.964701 1.422571 0.934402 0.513211 0.163050 -0.162978 -0.513138 -0.934330 -1.422501 -1.964636 -2.543650 -3.144940 -3.758447 -4.378010 -5.000000 
5.000000 4.348289 3.697536 3.050178 2.412143 1.795865 1.223840 0.728185 0.335267 0.099671 -0.099634 -0.335228 -0.728141 -1.223794 -1.795820 -2.412102 -3.050144 -3.697512 -4.348276 -5.000000 
5.000000 4.317593 3.633198 2.946046 2.258822 1.582777 0.948739 0.419231 0.000000 0.000000 0.000000 0.000000 -0.419213 -0.948712 -1.582748 -2.258793 -2.946022 -3.633180 -4.317583 -5.000000 
5.000000 4.288883 3.571617 2.841988 2.094322 1.327683 0.569105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.569094 -1.327666 -2.094303 -2.841969 -3.571603 -4.288876 -5.000000 
5.000000 4.266322 3.522399 2.755964 1.948795 1.064528 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.064518 -1.948782 -2.755951 -3.522388 -4.266316 -5.000000 
5.000000 4.254005 3.495693 2.710675 1.880367 0.981632 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.981625 -1.880357 -2.710664 -3.495684 -4.254000 -5.000000 
5.000000 4.254005 3.495693 2.710675 1.880368 0.981632 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.981625 -1.880357 -2.710664 -3.495684 -4.254000 -5.000000 
5.000000 4.266322 3.522399 2.755965 1.948796 1.064528 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.064518 -1.948782 -2.755951 -3.522388 -4.266316 -5.000000 
5.000000 4.288883 3.571617 2.841988 2.094323 1.327684 0.569106 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.569094 -1.327665 -2.094302 -2.841969 -3.571603 -4.288875 -5.000000 
5.000000 4.317593 3.633198 2.946047 2.258823 1.582778 0.948739 0.419231 0.000000 0.000000 0.000000 0.000000 -0.419213 -0.948712 -1.582747 -2.258792 -2.946021 -3.633179 -4.317582 -5.000000 
5.000000 4.348289 3.697536 3.050178 2.412144 1.795866 1.223841 0.728186 0.335268 0.099672 -0.099633 -0.335227 -0.728140 -1.223793 -1.795819 -2.412101 -3.050143 -3.697511 -4.348276 -5.000000 
5.000000 4.378027 3.758480 3.144986 2.543707 1.964702 1.422573 0.934404 0.513212 0.163051 -0.162976 -0.513137 -0.934329 -1.422500 -1.964635 -2.543649 -3.144939 -3.758447 -4.378010 -5.000000 
5.000000 4.405339 3.813368 3.227578 2.652995 2.096662 1.567343 1.073643 0.620125 0.202297 -0.202187 -0.620017 -1.073539 -1.567245 -2.096574 -2.652920 -3.227519 -3.813327 -4.405318 -5.000000 
5.000000 4.429959 3.862077 3.298962 2.744032 2.201608 1.676491 1.172700 0.691346 0.228198 -0.228054 -0.691205 -1.172565 -1.676367 -2.201498 -2.743939 -3.298889 -3.862026 -4.429933 -5.000000 
5.000000 4.452420 3.906016 3.362162 2.822562 2.289247 1.764313 1.249316 0.744361 0.247201 -0.247022 -0.744186 -1.249151 -1.764161 -2.289113 -2.822449 -3.362074 -3.905956 -4.452389 -5.000000 
5.000000 4.473703 3.947405 3.421106 2.894805 2.368502 1.842197 1.315889 0.789579 0.263266 -0.263051 -0.789370 -1.315692 -1.842016 -2.368343 -2.894672 -3.421002 -3.947334 -4.473667 -5.000000 

# Calculated in 0.022000 ms and 850 iterations.
