# 50 50
5.000000 4.775002 4.550510 4.326896 4.104511 3.883686 3.664723 3.447892 3.233425 3.021513 2.812305 2.605903 2.402359 2.201678 2.003818 1.808686 1.616147 1.426019 1.238079 1.052071 0.867701 0.684652 0.502581 0.321130 0.139928 -0.041397 -0.223221 -0.405908 -0.589812 -0.775267 -0.962580 -1.152032 -1.343869 -1.538297 -1.735483 -1.935549 -2.138571 -2.344577 -2.553550 -2.765424 -2.980086 -3.197382 -3.417114 -3.639047 -3.862911 -4.088409 -4.315216 -4.542990 -4.771372 -5.000000 
5.000000 4.773357 4.547211 4.321929 4.097870 3.875370 3.654741 3.436272 3.220217 3.006796 2.796192 2.588546 2.383956 2.182472 1.984096 1.788781 1.596425 1.406876 1.219926 1.035318 0.852741 0.671844 0.492233 0.313480 0.135138 -0.043257 -0.222170 -0.402055 -0.583347 -0.766450 -0.951730 -1.139505 -1.330043 -1.523558 -1.720204 -1.920084 -2.123242 -2.329670 -2.539308 -2.752050 -2.967745 -3.186200 -3.407188 -3.630448 -3.855688 -4.082595 -4.310835 -4.540057 -4.769901 -5.000000 
5.000000 4.771557 4.543601 4.316503 4.090623 3.866307 3.643882 3.423652 3.205895 2.990864 2.778777 2.569816 2.364125 2.161803 1.962901 1.767416 1.575287 1.386388 1.200531 1.017455 0.836836 0.658282 0.481344 0.305522 0.130282 -0.044937 -0.220696 -0.397549 -0.576018 -0.756584 -0.939672 -1.125643 -1.314787 -1.507324 -1.703398 -1.903087 -2.106401 -2.313293 -2.523660 -2.737351 -2.954174 -3.173897 -3.396260 -3.620974 -3.847725 -4.076184 -4.306002 -4.536821 -4.768278 -5.000000 
5.000000 4.769582 4.539643 4.310556 4.082687 3.856390 3.632004 3.409854 3.190244 2.973458 2.759753 2.549357 2.342463 2.139224 1.939744 1.744071 1.552188 1.364007 1.179356 0.997980 0.819535 0.643588 0.469628 0.297074 0.125292 -0.046386 -0.218636 -0.392120 -0.567463 -0.745229 -0.925912 -1.109916 -1.297557 -1.489055 -1.684542 -1.884066 -2.087597 -2.295042 -2.506248 -2.721017 -2.939108 -3.160251 -3.384148 -3.610480 -3.838909 -4.069088 -4.300654 -4.533244 -4.766483 -5.000000 
5.000000 4.767416 4.535302 4.304035 4.073983 3.845510 3.618969 3.394705 3.173048 2.954317 2.738811 2.526807 2.318555 2.114266 1.914109 1.718190 1.526550 1.339142 1.155823 0.976345 0.800344 0.627347 0.456769 0.287935 0.120095 -0.047548 -0.215805 -0.385468 -0.557280 -0.731906 -0.909912 -1.091754 -1.277769 -1.468176 -1.663085 -1.862506 -2.066360 -2.274496 -2.486705 -2.702731 -2.922283 -3.145043 -3.370673 -3.598822 -3.829128 -4.061224 -4.294734 -4.529284 -4.764499 -5.000000 
5.000000 4.765041 4.530544 4.296885 4.064436 3.833568 3.604647 3.378037 3.154098 2.933183 2.715639 2.501796 2.291968 2.086438 1.885446 1.689177 1.497738 1.311141 1.129284 0.951930 0.778705 0.609084 0.442404 0.277875 0.114605 -0.048358 -0.211992 -0.377248 -0.545012 -0.716067 -0.891065 -1.070515 -1.254774 -1.444054 -1.638429 -1.837857 -2.042194 -2.251221 -2.464656 -2.682178 -2.903434 -3.128055 -3.355660 -3.585864 -3.818277 -4.052513 -4.288185 -4.524910 -4.762308 -5.000000 
5.000000 4.762445 4.525342 4.289063 4.053981 3.820473 3.588916 3.359694 3.133193 2.909805 2.689926 2.473948 2.262257 2.055219 1.853166 1.656376 1.465047 1.279268 1.098996 0.924022 0.753962 0.588242 0.426103 0.266617 0.108722 -0.048736 -0.206941 -0.367047 -0.530115 -0.697070 -0.868664 -1.045463 -1.227840 -1.415983 -1.609917 -1.809524 -2.014576 -2.224763 -2.439718 -2.659039 -2.882303 -3.109082 -3.338949 -3.571481 -3.806262 -4.042888 -4.280960 -4.520089 -4.759895 -5.000000 
5.000000 4.759620 4.519675 4.280534 4.042568 3.806153 3.571676 3.339536 3.110149 2.883944 2.661368 2.442884 2.228958 2.020058 1.816625 1.619058 1.427675 1.242673 1.064092 0.891773 0.725332 0.564143 0.407339 0.253827 0.102322 -0.048582 -0.200339 -0.354360 -0.511929 -0.674144 -0.841872 -1.015738 -1.196119 -1.383165 -1.576818 -1.776861 -1.982949 -2.194656 -2.411507 -2.633005 -2.858645 -3.087935 -3.320395 -3.555565 -3.793005 -4.032292 -4.273021 -4.514800 -4.757250 -5.000000 
5.000000 4.756558 4.513533 4.271280 4.030163 3.790556 3.552849 3.317454 3.084810 2.855385 2.629681 2.408232 2.191602 1.980372 1.775125 1.576410 1.384706 1.200362 1.023540 0.854160 0.691855 0.535951 0.385457 0.239077 0.095251 -0.047768 -0.191786 -0.338552 -0.489635 -0.646343 -0.809674 -0.980311 -1.158620 -1.344679 -1.538316 -1.739163 -1.946723 -2.160420 -2.379644 -2.603782 -2.832239 -3.064448 -3.299879 -3.538034 -3.778449 -4.020689 -4.264346 -4.509029 -4.754368 -5.000000 
5.000000 4.753262 4.506916 4.261298 4.016758 3.773661 3.532392 3.293372 3.057057 2.823950 2.594607 2.369640 2.149716 1.935555 1.727906 1.527517 1.335081 1.151159 0.976095 0.809928 0.652336 0.502605 0.359611 0.221821 0.087307 -0.046125 -0.180762 -0.318805 -0.462195 -0.612487 -0.770825 -0.937940 -1.114165 -1.299463 -1.493487 -1.695664 -1.905284 -2.121577 -2.343766 -2.571106 -2.802896 -3.038496 -3.277321 -3.518840 -3.762568 -4.008068 -4.254930 -4.502777 -4.751248 -5.000000 
