# 50 50
0.000000 0.416181 0.415084 0.413108 0.410151 0.406107 0.400862 0.394300 0.386304 0.376757 0.365546 0.352566 0.337724 0.320944 0.302171 0.281379 0.258572 0.233795 0.207131 0.178710 0.148703 0.117328 0.084841 0.051533 0.017719 -0.016267 -0.050086 -0.083406 -0.115911 -0.147310 -0.177346 -0.205802 -0.232506 -0.257329 -0.280186 -0.301034 -0.319867 -0.336712 -0.351622 -0.364674 -0.375962 -0.385588 -0.393667 -0.400314 -0.405646 -0.409780 -0.412826 -0.414894 -0.416085 0.000000 
0.000000 0.430888 0.427177 0.422632 0.417170 0.410704 0.403141 0.394386 0.384342 0.372917 0.360022 0.345574 0.329505 0.311762 0.292309 0.271138 0.248264 0.223735 0.197633 0.170071 0.141202 0.111208 0.080304 0.048728 0.016741 -0.015387 -0.047380 -0.078967 -0.109887 -0.139903 -0.168799 -0.196392 -0.222532 -0.247102 -0.270023 -0.291246 -0.310754 -0.328558 -0.344690 -0.359205 -0.372172 -0.383671 -0.393792 -0.402627 -0.410272 -0.416821 -0.422368 -0.427000 -0.430799 0.000000 
0.000000 0.446352 0.440104 0.433071 0.425192 0.416396 0.406610 0.395758 0.383762 0.370549 0.356050 0.340205 0.322964 0.304292 0.284172 0.262605 0.239617 0.215256 0.189600 0.162749 0.134833 0.106005 0.076441 0.046337 0.015902 -0.014646 -0.045086 -0.075200 -0.104778 -0.133626 -0.161566 -0.188446 -0.214137 -0.238536 -0.261567 -0.283181 -0.303352 -0.322080 -0.339380 -0.355288 -0.369853 -0.383135 -0.395203 -0.406130 -0.415992 -0.424866 -0.432824 -0.439938 -0.446270 0.000000 
0.000000 0.462542 0.453810 0.444354 0.434128 0.423077 0.411145 0.398272 0.384398 0.369466 0.353425 0.336233 0.317856 0.298276 0.277486 0.255501 0.232350 0.208084 0.182771 0.156502 0.129384 0.101544 0.073124 0.044280 0.015176 -0.014016 -0.043124 -0.071977 -0.100410 -0.128268 -0.155407 -0.181703 -0.207046 -0.231348 -0.254537 -0.276566 -0.297402 -0.317034 -0.335465 -0.352715 -0.368817 -0.383813 -0.397754 -0.410697 -0.422700 -0.433823 -0.444124 -0.453656 -0.462464 0.000000 
0.000000 0.479414 0.468238 0.456406 0.443886 0.430638 0.416619 0.401785 0.386089 0.369490 0.351952 0.333447 0.313956 0.293473 0.272004 0.249571 0.226210 0.201969 0.176912 0.151116 0.124669 0.097674 0.070240 0.042487 0.014540 -0.013474 -0.041425 -0.069186 -0.096631 -0.123642 -0.150108 -0.175928 -0.201012 -0.225284 -0.248681 -0.271152 -0.292664 -0.313194 -0.332735 -0.351294 -0.368888 -0.385546 -0.401303 -0.416202 -0.430286 -0.443601 -0.456191 -0.468094 -0.479342 0.000000 
0.000000 0.496917 0.483320 0.469143 0.454367 0.438965 0.422905 0.406155 0.388681 0.370453 0.351447 0.331648 0.311051 0.289660 0.267493 0.244580 0.220961 0.196685 0.171809 0.146397 0.120521 0.094256 0.067686 0.040895 0.013971 -0.012998 -0.039926 -0.066723 -0.093304 -0.119582 -0.145475 -0.170907 -0.195807 -0.220111 -0.243761 -0.266709 -0.288914 -0.310348 -0.330991 -0.350838 -0.369895 -0.388178 -0.405709 -0.422518 -0.438639 -0.454103 -0.468944 -0.483186 -0.496850 0.000000 
0.000000 0.514989 0.498978 0.482476 0.465470 0.447946 0.429879 0.411246 0.392023 0.372190 0.351734 0.330649 0.308941 0.286627 0.263737 0.240307 0.216385 0.192019 0.167262 0.142166 0.116782 0.091164 0.065367 0.039445 0.013450 -0.012570 -0.038568 -0.064495 -0.090300 -0.115929 -0.141328 -0.166442 -0.191219 -0.215609 -0.239559 -0.263019 -0.285944 -0.308295 -0.330044 -0.351173 -0.371677 -0.391559 -0.410834 -0.429521 -0.447644 -0.465226 -0.482291 -0.498854 -0.514926 0.000000 
0.000000 0.533551 0.515125 0.496305 0.477088 0.457463 0.437414 0.416922 0.395971 0.374547 0.352646 0.330271 0.307438 0.284178 0.260529 0.236541 0.212270 0.187768 0.163082 0.138251 0.113306 0.088277 0.063194 0.038082 0.012958 -0.012170 -0.037297 -0.062413 -0.087502 -0.112540 -0.137496 -0.162342 -0.187045 -0.211567 -0.235862 -0.259876 -0.283555 -0.306849 -0.329717 -0.352132 -0.374076 -0.395544 -0.416543 -0.437085 -0.457185 -0.476863 -0.496135 -0.515011 -0.533493 0.000000 
0.000000 0.552512 0.531662 0.510527 0.489109 0.467399 0.445385 0.423051 0.400384 0.377375 0.354026 0.330347 0.306365 0.282120 0.257668 0.233074 0.208408 0.183730 0.159082 0.134488 0.109953 0.085481 0.061080 0.036751 0.012476 -0.011780 -0.036057 -0.060389 -0.084794 -0.109272 -0.133815 -0.158421 -0.183082 -0.207776 -0.232461 -0.257077 -0.281555 -0.305829 -0.329844 -0.353558 -0.376945 -0.399994 -0.422704 -0.445083 -0.467144 -0.488902 -0.510370 -0.531556 -0.552459 0.000000 
0.000000 0.571767 0.548477 0.525025 0.501413 0.477632 0.453667 0.429504 0.405129 0.380536 0.355728 0.330721 0.305551 0.280271 0.254956 0.229695 0.204583 0.179695 0.155073 0.130715 0.106589 0.082666 0.058937 0.035394 0.011983 -0.011380 -0.034792 -0.058336 -0.082067 -0.105993 -0.130124 -0.154490 -0.179121 -0.204020 -0.229148 -0.254427 -0.279763 -0.305068 -0.330266 -0.355303 -0.380145 -0.404774 -0.429188 -0.453391 -0.477399 -0.501225 -0.524882 -0.548380 -0.571719 0.000000 
