# 10 10
0.000000 0.265821 0.126850 -0.011091 -0.139544 -0.250655 -0.344425 -0.428707 -0.511959 0.000000 
0.000000 0.153413 -0.065620 -0.245999 -0.330818 -0.309152 -0.305699 -0.366793 -0.479933 0.000000 
0.000000 0.011003 -0.341950 -0.657602 -0.754948 -0.475806 -0.283560 -0.298038 -0.443429 0.000000 
0.000000 -0.161712 -0.749191 -1.505293 0.000000 0.000000 -0.272479 -0.191979 -0.390007 0.000000 
0.000000 -0.312019 -1.205592 0.000000 0.000000 0.000000 0.000000 -0.025174 -0.327978 0.000000 
0.000000 -0.312019 -1.205592 0.000000 0.000000 0.000000 0.000000 -0.025174 -0.327978 0.000000 
0.000000 -0.161712 -0.749191 -1.505293 0.000000 0.000000 -0.272479 -0.191979 -0.390007 0.000000 
0.000000 0.011003 -0.341949 -0.657601 -0.754947 -0.475806 -0.283559 -0.298037 -0.443429 0.000000 
0.000000 0.153414 -0.065619 -0.245998 -0.330818 -0.309152 -0.305698 -0.366792 -0.479933 0.000000 
0.000000 0.265821 0.126850 -0.011091 -0.139544 -0.250655 -0.344425 -0.428707 -0.511959 0.000000 
