# 20 20
5.000000 4.478831 3.958101 3.438033 2.918710 2.400052 1.881809 1.363578 0.844845 0.325030 -0.196453 -0.720128 -1.246410 -1.775547 -2.307596 -2.842410 -3.379640 -3.918764 -4.459128 -5.000000 
5.000000 4.457026 3.915542 3.377066 2.843344 2.316325 1.797907 1.289341 0.790362 0.298307 -0.192111 -0.687177 -1.192093 -1.709350 -2.238936 -2.779208 -3.327800 -3.882255 -4.440319 -5.000000 
5.000000 4.433955 3.870277 3.311661 2.761525 2.224110 1.704057 1.205172 0.728334 0.269061 -0.184245 -0.645677 -1.126838 -1.632235 -2.160908 -2.708815 -3.270958 -3.842665 -4.420059 -5.000000 
5.000000 4.408682 3.820178 3.238008 2.667165 2.114603 1.588949 1.098674 0.648250 0.233153 -0.169126 -0.585465 -1.038444 -1.532953 -2.064687 -2.625083 -3.205236 -3.797812 -4.397384 -5.000000 
5.000000 4.380719 3.763916 3.153198 2.554657 1.978234 1.438392 0.952115 0.532482 0.183922 -0.140581 -0.489361 -0.909342 -1.397292 -1.940606 -2.522291 -3.127629 -3.746295 -4.371767 -5.000000 
5.000000 4.350372 3.701697 3.056343 2.420129 1.805325 1.234228 0.738779 0.345417 0.110324 -0.088161 -0.322538 -0.712839 -1.206877 -1.778751 -2.396376 -3.037103 -3.688227 -4.343470 -5.000000 
5.000000 4.319146 3.636254 2.950449 2.264267 1.588744 0.954405 0.423296 0.000000 0.000000 0.000000 0.000000 -0.412931 -0.939031 -1.571566 -2.247746 -2.936489 -3.626236 -4.313944 -5.000000 
5.000000 4.290014 3.573799 2.845012 2.097809 1.331014 0.571355 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.564986 -1.321018 -2.086829 -2.835101 -3.566429 -4.286118 -5.000000 
5.000000 4.267159 3.523978 2.758055 1.950991 1.066173 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.060876 -1.943651 -2.750829 -3.518375 -4.264137 -5.000000 
5.000000 4.254685 3.496958 2.712296 1.881971 0.982702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.978965 -1.876226 -2.706335 -3.492204 -4.252087 -5.000000 
5.000000 4.254668 3.496927 2.712261 1.881938 0.982682 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.978877 -1.876105 -2.706218 -3.492116 -4.252040 -5.000000 
5.000000 4.267108 3.523890 2.757949 1.950893 1.066109 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.060581 -1.943271 -2.750476 -3.518111 -4.263997 -5.000000 
5.000000 4.289931 3.573654 2.844839 2.097645 1.330895 0.571302 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.564574 -1.320392 -2.086158 -2.834507 -3.565994 -4.285890 -5.000000 
5.000000 4.319035 3.636061 2.950219 2.264050 1.588588 0.954340 0.423312 0.000000 0.000000 0.000000 0.000000 -0.412400 -0.938189 -1.570592 -2.246790 -2.935674 -3.625648 -4.313639 -5.000000 
5.000000 4.350241 3.701468 3.056069 2.419873 1.805151 1.234187 0.738895 0.345687 0.110754 -0.087568 -0.321765 -0.711801 -1.205661 -1.777486 -2.395192 -3.036115 -3.687523 -4.343105 -5.000000 
5.000000 4.380574 3.763664 3.152899 2.554380 1.978055 1.438376 0.952309 0.532912 0.184599 -0.139665 -0.488222 -0.908012 -1.395854 -1.939173 -2.520982 -3.126550 -3.745531 -4.371374 -5.000000 
5.000000 4.408537 3.819926 3.237706 2.666888 2.114425 1.588942 1.098893 0.648729 0.233903 -0.168118 -0.584237 -1.037055 -1.531491 -2.063256 -2.623790 -3.204179 -3.797066 -4.397000 -5.000000 
5.000000 4.433827 3.870054 3.311393 2.761277 2.223948 1.704045 1.205359 0.728753 0.269721 -0.183358 -0.644603 -1.125635 -1.630980 -2.159689 -2.707719 -3.270064 -3.842036 -4.419736 -5.000000 
5.000000 4.456943 3.915395 3.376889 2.843177 2.316212 1.797888 1.289449 0.790618 0.298718 -0.191556 -0.686504 -1.191341 -1.708569 -2.238179 -2.778528 -3.327246 -3.881865 -4.440119 -5.000000 
5.000000 4.478831 3.958101 3.438033 2.918710 2.400052 1.881809 1.363578 0.844845 0.325030 -0.196453 -0.720128 -1.246410 -1.775547 -2.307596 -2.842410 -3.379640 -3.918764 -4.459128 -5.000000 

# Calculated in 0.004000 ms and 147 iterations.
