# 20 20
5.000000 4.033198 3.516257 3.007944 2.510373 2.025482 1.554557 1.097628 0.652916 0.216633 -0.216633 -0.652916 -1.097628 -1.554557 -2.025482 -2.510373 -3.007944 -3.516257 -4.033198 -5.000000 
5.000000 3.978328 3.455867 2.943002 2.442875 1.958748 1.493304 1.047603 0.619922 0.205082 -0.205082 -0.619922 -1.047603 -1.493304 -1.958748 -2.442875 -2.943002 -3.455867 -3.978328 -5.000000 
5.000000 3.916650 3.385965 2.865349 2.359294 1.873065 1.411832 0.978947 0.573549 0.188635 -0.188635 -0.573549 -0.978947 -1.411832 -1.873065 -2.359294 -2.865349 -3.385965 -3.916650 -5.000000 
5.000000 3.848541 3.306171 2.773279 2.255898 1.762105 1.301304 0.881715 0.505618 0.164087 -0.164087 -0.505618 -0.881715 -1.301304 -1.762105 -2.255898 -2.773279 -3.306171 -3.848541 -5.000000 
5.000000 3.775353 3.217219 2.666062 2.129187 1.618030 1.148607 0.739005 0.400810 0.125108 -0.125108 -0.400810 -0.739005 -1.148607 -1.618030 -2.129187 -2.666062 -3.217219 -3.775353 -5.000000 
5.000000 3.699858 3.121775 2.545263 1.977592 1.432749 0.935223 0.521351 0.228070 0.057766 -0.057766 -0.228070 -0.521351 -0.935223 -1.432749 -1.977592 -2.545263 -3.121775 -3.699858 -5.000000 
5.000000 3.626596 3.025355 2.416707 1.804954 1.202429 0.639098 0.177809 0.000000 0.000000 0.000000 0.000000 -0.177809 -0.639098 -1.202429 -1.804954 -2.416707 -3.025355 -3.626596 -5.000000 
5.000000 3.561851 2.936842 2.292458 1.625811 0.938431 0.248933 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.248933 -0.938431 -1.625811 -2.292458 -2.936842 -3.561851 -5.000000 
5.000000 3.512893 2.867746 2.191011 1.469636 0.684210 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.684210 -1.469636 -2.191011 -2.867746 -3.512893 -5.000000 
5.000000 3.486388 2.829530 2.133127 1.376186 0.519897 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.519897 -1.376186 -2.133127 -2.829530 -3.486388 -5.000000 
5.000000 3.486388 2.829530 2.133127 1.376186 0.519897 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.519897 -1.376186 -2.133127 -2.829530 -3.486388 -5.000000 
5.000000 3.512893 2.867746 2.191011 1.469636 0.684210 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.684210 -1.469636 -2.191011 -2.867746 -3.512893 -5.000000 
5.000000 3.561851 2.936842 2.292458 1.625811 0.938431 0.248933 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.248933 -0.938431 -1.625811 -2.292458 -2.936842 -3.561851 -5.000000 
5.000000 3.626596 3.025355 2.416707 1.804954 1.202429 0.639098 0.177809 0.000000 0.000000 0.000000 0.000000 -0.177809 -0.639098 -1.202429 -1.804954 -2.416707 -3.025355 -3.626596 -5.000000 
5.000000 3.699858 3.121775 2.545263 1.977592 1.432749 0.935223 0.521351 0.228070 0.057766 -0.057766 -0.228070 -0.521351 -0.935223 -1.432749 -1.977592 -2.545263 -3.121775 -3.699858 -5.000000 
