# 10 10
0.000000 0.119667 0.104837 0.074094 0.027123 -0.027078 -0.074055 -0.104808 -0.119651 0.000000 
0.000000 0.144899 0.125309 0.087050 0.029355 -0.029322 -0.087021 -0.125287 -0.144887 0.000000 
0.000000 0.179717 0.164564 0.124416 0.037859 -0.037837 -0.124396 -0.164549 -0.179709 0.000000 
0.000000 0.217717 0.223161 0.216884 0.070894 -0.070882 -0.216871 -0.223150 -0.217711 0.000000 
0.000000 0.243311 0.274432 0.379346 0.000000 0.000000 -0.379339 -0.274424 -0.243306 0.000000 
0.000000 0.243311 0.274432 0.379347 0.000000 0.000000 -0.379339 -0.274424 -0.243306 0.000000 
0.000000 0.217717 0.223161 0.216884 0.070894 -0.070882 -0.216871 -0.223150 -0.217711 0.000000 
0.000000 0.179718 0.164565 0.124417 0.037859 -0.037836 -0.124396 -0.164548 -0.179709 0.000000 
0.000000 0.144899 0.125309 0.087050 0.029355 -0.029322 -0.087020 -0.125287 -0.144887 0.000000 
0.000000 0.119667 0.104837 0.074094 0.027123 -0.027078 -0.074055 -0.104808 -0.119651 0.000000 
