# 20 20
0.000000 0.110140 0.107814 0.103330 0.096159 0.085816 0.071979 0.054640 0.034245 0.011739 -0.011524 -0.034036 -0.054443 -0.071798 -0.085657 -0.096026 -0.103227 -0.107744 -0.110105 0.000000 
0.000000 0.120410 0.116209 0.110023 0.101339 0.089670 0.074683 0.056367 0.035169 0.012015 -0.011829 -0.034988 -0.056195 -0.074526 -0.089531 -0.101223 -0.109932 -0.116147 -0.120379 0.000000 
0.000000 0.132191 0.126568 0.119204 0.109524 0.096907 0.080835 0.061128 0.038183 0.013035 -0.012875 -0.038027 -0.060980 -0.080699 -0.096787 -0.109423 -0.119125 -0.126515 -0.132164 0.000000 
0.000000 0.145227 0.138624 0.130663 0.120642 0.107667 0.090797 0.069397 0.043666 0.014932 -0.014797 -0.043534 -0.069272 -0.090682 -0.107565 -0.120556 -0.130596 -0.138578 -0.145204 0.000000 
0.000000 0.159089 0.151958 0.144091 0.134646 0.122354 0.105527 0.082492 0.052728 0.018091 -0.017981 -0.052620 -0.082388 -0.105431 -0.122268 -0.134573 -0.144033 -0.151919 -0.159069 0.000000 
0.000000 0.173118 0.165909 0.158919 0.151288 0.141443 0.126682 0.103200 0.068021 0.023404 -0.023318 -0.067936 -0.103116 -0.126603 -0.141371 -0.151227 -0.158870 -0.165875 -0.173100 0.000000 
0.000000 0.186399 0.179492 0.174116 0.169699 0.164876 0.156328 0.136927 0.096259 0.033155 -0.033094 -0.096196 -0.136862 -0.156265 -0.164817 -0.169647 -0.174075 -0.179463 -0.186385 0.000000 
0.000000 0.197819 0.191418 0.188053 0.187834 0.190655 0.194827 0.192139 0.156362 0.056077 -0.056042 -0.156322 -0.192093 -0.194778 -0.190607 -0.187791 -0.188018 -0.191393 -0.197806 0.000000 
0.000000 0.206226 0.200297 0.198709 0.202370 0.213166 0.234484 0.269730 0.297441 0.000000 0.000000 -0.297424 -0.269699 -0.234446 -0.213126 -0.202332 -0.198678 -0.200274 -0.206214 0.000000 
0.000000 0.210685 0.205012 0.204386 0.210099 0.225018 0.255558 0.318765 0.000000 0.000000 0.000000 0.000000 -0.318744 -0.255526 -0.224982 -0.210065 -0.204356 -0.204991 -0.210673 0.000000 
0.000000 0.210685 0.205012 0.204386 0.210100 0.225018 0.255558 0.318765 0.000000 0.000000 0.000000 0.000000 -0.318744 -0.255526 -0.224982 -0.210065 -0.204356 -0.204991 -0.210673 0.000000 
0.000000 0.206226 0.200297 0.198709 0.202370 0.213167 0.234485 0.269730 0.297442 0.000000 0.000000 -0.297423 -0.269698 -0.234445 -0.213126 -0.202332 -0.198677 -0.200274 -0.206214 0.000000 
0.000000 0.197820 0.191419 0.188054 0.187835 0.190655 0.194828 0.192140 0.156363 0.056078 -0.056042 -0.156321 -0.192092 -0.194777 -0.190606 -0.187790 -0.188017 -0.191393 -0.197806 0.000000 
0.000000 0.186400 0.179493 0.174117 0.169700 0.164877 0.156330 0.136928 0.096260 0.033157 -0.033092 -0.096194 -0.136861 -0.156264 -0.164816 -0.169647 -0.174074 -0.179462 -0.186384 0.000000 
0.000000 0.173119 0.165910 0.158920 0.151289 0.141444 0.126683 0.103201 0.068023 0.023406 -0.023316 -0.067934 -0.103115 -0.126601 -0.141370 -0.151226 -0.158869 -0.165875 -0.173100 0.000000 
0.000000 0.159090 0.151959 0.144092 0.134647 0.122355 0.105529 0.082494 0.052730 0.018093 -0.017979 -0.052618 -0.082387 -0.105430 -0.122267 -0.134572 -0.144033 -0.151919 -0.159069 0.000000 
0.000000 0.145227 0.138625 0.130664 0.120643 0.107669 0.090799 0.069398 0.043667 0.014934 -0.014796 -0.043533 -0.069270 -0.090680 -0.107564 -0.120555 -0.130595 -0.138578 -0.145204 0.000000 
0.000000 0.132191 0.126569 0.119204 0.109525 0.096908 0.080836 0.061129 0.038184 0.013037 -0.012874 -0.038025 -0.060979 -0.080698 -0.096786 -0.109423 -0.119125 -0.126514 -0.132164 0.000000 
0.000000 0.120410 0.116210 0.110023 0.101339 0.089670 0.074684 0.056368 0.035170 0.012016 -0.011828 -0.034987 -0.056195 -0.074525 -0.089531 -0.101222 -0.109932 -0.116147 -0.120378 0.000000 
0.000000 0.110140 0.107814 0.103330 0.096159 0.085816 0.071979 0.054640 0.034245 0.011739 -0.011524 -0.034036 -0.054443 -0.071798 -0.085657 -0.096026 -0.103227 -0.107744 -0.110105 0.000000 
