# 10 10
5.000000 3.897838 2.794274 1.688471 0.579883 -0.531689 -1.646080 -2.762793 -3.881073 -5.000000 
5.000000 3.822840 2.661799 1.544363 0.505029 -0.473607 -1.516151 -2.640406 -3.811290 -5.000000 
5.000000 3.731107 2.484847 1.321167 0.368503 -0.352509 -1.305251 -2.471869 -3.723821 -5.000000 
5.000000 3.616371 2.224839 0.886501 0.000000 0.000000 -0.880847 -2.218265 -3.612207 -5.000000 
5.000000 3.509340 1.911452 0.000000 0.000000 0.000000 0.000000 -1.908282 -3.506791 -5.000000 
5.000000 3.509413 1.911555 0.000000 0.000000 0.000000 0.000000 -1.908187 -3.506727 -5.000000 
5.000000 3.616585 2.225199 0.886848 0.000000 0.000000 -0.880516 -2.217934 -3.612018 -5.000000 
5.000000 3.731401 2.485378 1.321831 0.369171 -0.351852 -1.304620 -2.471381 -3.723561 -5.000000 
5.000000 3.823081 2.662243 1.544948 0.505674 -0.472972 -1.515595 -2.639998 -3.811077 -5.000000 
5.000000 3.897838 2.794274 1.688471 0.579883 -0.531689 -1.646080 -2.762793 -3.881073 -5.000000 

# Calculated in 0.000000 ms and 72 iterations.
