# 20 20
0.000000 0.445633 0.441844 0.430088 0.408337 0.374570 0.327252 0.265951 0.191929 0.108397 0.020180 -0.067212 -0.148782 -0.220989 -0.282114 -0.332037 -0.371696 -0.402508 -0.425930 0.000000 
0.000000 0.478698 0.459675 0.434064 0.400468 0.357577 0.304602 0.241738 0.170439 0.093226 0.012971 -0.067255 -0.144490 -0.216046 -0.280188 -0.336333 -0.384799 -0.426388 -0.461991 0.000000 
0.000000 0.517305 0.484313 0.446312 0.402231 0.351045 0.292224 0.226224 0.154784 0.080425 0.004391 -0.072128 -0.147890 -0.220402 -0.287843 -0.349521 -0.405609 -0.456701 -0.503410 0.000000 
0.000000 0.560141 0.514007 0.464728 0.411267 0.352497 0.287645 0.216959 0.142632 0.069066 -0.005039 -0.079847 -0.156729 -0.231650 -0.302581 -0.369185 -0.431957 -0.491641 -0.548843 0.000000 
0.000000 0.605366 0.546697 0.487137 0.425470 0.360204 0.289785 0.213110 0.131672 0.058815 -0.015473 -0.088551 -0.170337 -0.248685 -0.322576 -0.393105 -0.461567 -0.529076 -0.596414 0.000000 
0.000000 0.650515 0.579922 0.511080 0.442536 0.372576 0.299006 0.217428 0.117347 0.052558 -0.030394 -0.094468 -0.191488 -0.271654 -0.346002 -0.418783 -0.491840 -0.566453 -0.643612 0.000000 
0.000000 0.692550 0.610898 0.533743 0.459314 0.386315 0.315307 0.245486 0.000000 0.000000 0.000000 0.000000 -0.235122 -0.299933 -0.369137 -0.442792 -0.519782 -0.600880 -0.687348 0.000000 
0.000000 0.728164 0.636957 0.552554 0.471997 0.392583 0.322422 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.316053 -0.382587 -0.461018 -0.542643 -0.629587 -0.724267 0.000000 
0.000000 0.754266 0.656232 0.567044 0.481356 0.381963 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.376665 -0.474015 -0.559818 -0.650629 -0.751244 0.000000 
0.000000 0.768297 0.667428 0.579170 0.505785 0.462805 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.459068 -0.500040 -0.573208 -0.662675 -0.765698 0.000000 
0.000000 0.768280 0.667398 0.579134 0.505752 0.462784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.458980 -0.499918 -0.573091 -0.662586 -0.765651 0.000000 
0.000000 0.754215 0.656143 0.566938 0.481257 0.381898 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.376370 -0.473636 -0.559465 -0.650365 -0.751104 0.000000 
0.000000 0.728081 0.636812 0.552381 0.471834 0.392464 0.322369 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.315641 -0.381961 -0.460347 -0.542049 -0.629152 -0.724040 0.000000 
0.000000 0.692439 0.610706 0.533512 0.459096 0.386159 0.315242 0.245502 0.000000 0.000000 0.000000 0.000000 -0.234590 -0.299091 -0.368163 -0.441837 -0.518967 -0.600292 -0.687043 0.000000 
0.000000 0.650383 0.579693 0.510806 0.442281 0.372403 0.298965 0.217544 0.117617 0.052987 -0.029801 -0.093695 -0.190451 -0.270439 -0.344737 -0.417600 -0.490852 -0.565748 -0.643248 0.000000 
0.000000 0.605221 0.546445 0.486837 0.425194 0.360025 0.289769 0.213304 0.132103 0.059491 -0.014557 -0.087412 -0.169007 -0.247247 -0.321143 -0.391795 -0.460488 -0.528311 -0.596021 0.000000 
0.000000 0.559996 0.513754 0.464427 0.410989 0.352320 0.287639 0.217178 0.143111 0.069816 -0.004031 -0.078619 -0.155341 -0.230188 -0.301151 -0.367892 -0.430899 -0.490895 -0.548460 0.000000 
0.000000 0.517178 0.484089 0.446045 0.401983 0.350883 0.292212 0.226412 0.155203 0.081086 0.005277 -0.071054 -0.146687 -0.219148 -0.286624 -0.348425 -0.404716 -0.456071 -0.503086 0.000000 
0.000000 0.478615 0.459528 0.433887 0.400301 0.357464 0.304584 0.241846 0.170696 0.093636 0.013525 -0.066582 -0.143738 -0.215264 -0.279431 -0.335653 -0.384245 -0.425998 -0.461791 0.000000 
0.000000 0.445633 0.441844 0.430088 0.408337 0.374570 0.327252 0.265951 0.191929 0.108397 0.020180 -0.067212 -0.148782 -0.220989 -0.282114 -0.332037 -0.371696 -0.402508 -0.425930 0.000000 
