# 200 200
5.000000 4.949731 4.899463 4.849195 4.798929 4.748664 4.698400 4.648136 4.597874 4.547612 4.497352 4.447092 4.396832 4.346574 4.296317 4.246061 4.195806 4.145551 4.095298 4.045045 3.994794 3.944543 3.894294 3.844045 3.793797 3.743551 3.693305 3.643060 3.592817 3.542575 3.492335 3.442097 3.391861 3.341627 3.291394 3.241164 3.190935 3.140708 3.090484 3.040261 2.990040 2.939821 2.889604 2.839388 2.789175 2.738964 2.688754 2.638546 2.588341 2.538137 2.487935 2.437735 2.387537 2.337341 2.287147 2.236954 2.186764 2.136575 2.086389 2.036204 1.986021 1.935838 1.885658 1.835478 1.785299 1.735122 1.684945 1.634770 1.584596 1.534424 1.484252 1.434081 1.383911 1.333742 1.283573 1.233406 1.183240 1.133074 1.082908 1.032743 0.982578 0.932414 0.882250 0.832087 0.781923 0.731760 0.681597 0.631433 0.581270 0.531106 0.480942 0.430777 0.380612 0.330447 0.280281 0.230115 0.179947 0.129779 0.079610 0.029440 -0.020732 -0.070904 -0.121078 -0.171252 -0.221429 -0.271607 -0.321786 -0.371967 -0.422149 -0.472334 -0.522520 -0.572708 -0.622898 -0.673090 -0.723284 -0.773481 -0.823679 -0.873880 -0.924084 -0.974289 -1.024498 -1.074709 -1.124922 -1.175138 -1.225357 -1.275579 -1.325803 -1.376030 -1.426260 -1.476493 -1.526729 -1.576969 -1.627211 -1.677457 -1.727705 -1.777957 -1.828212 -1.878470 -1.928731 -1.978995 -2.029262 -2.079533 -2.129807 -2.180084 -2.230364 -2.280648 -2.330935 -2.381226 -2.431520 -2.481817 -2.532118 -2.582422 -2.632729 -2.683040 -2.733354 -2.783671 -2.833992 -2.884315 -2.934642 -2.984972 -3.035306 -3.085642 -3.135983 -3.186326 -3.236672 -3.287020 -3.337371 -3.387724 -3.438079 -3.488437 -3.538797 -3.589160 -3.639525 -3.689893 -3.740263 -3.790635 -3.841009 -3.891384 -3.941761 -3.992141 -4.042522 -4.092905 -4.143290 -4.193677 -4.244065 -4.294455 -4.344845 -4.395236 -4.445628 -4.496021 -4.546415 -4.596810 -4.647206 -4.697603 -4.748001 -4.798399 -4.848798 -4.899198 -4.949598 -5.000000 
5.000000 4.949523 4.899047 4.848573 4.798099 4.747627 4.697156 4.646687 4.596218 4.545752 4.495288 4.444825 4.394365 4.343907 4.293452 4.242999 4.192549 4.142101 4.091656 4.041215 3.990777 3.940341 3.889910 3.839482 3.789058 3.738638 3.688222 3.637811 3.587404 3.537003 3.486607 3.436216 3.385832 3.335453 3.285081 3.234715 3.184355 3.134003 3.083658 3.033319 2.982988 2.932665 2.882349 2.832042 2.781742 2.731451 2.681168 2.630894 2.580629 2.530373 2.480126 2.429888 2.379660 2.329441 2.279233 2.229034 2.178845 2.128666 2.078498 2.028340 1.978191 1.928053 1.877926 1.827808 1.777700 1.727603 1.677516 1.627439 1.577372 1.527316 1.477269 1.427233 1.377206 1.327188 1.277181 1.227183 1.177194 1.127214 1.077242 1.027279 0.977324 0.927377 0.877437 0.827505 0.777579 0.727660 0.677747 0.627839 0.577937 0.528039 0.478146 0.428257 0.378371 0.328487 0.278607 0.228727 0.178850 0.128973 0.079096 0.029219 -0.020659 -0.070538 -0.120419 -0.170302 -0.220189 -0.270079 -0.319973 -0.369871 -0.419775 -0.469684 -0.519598 -0.569520 -0.619448 -0.669384 -0.719327 -0.769279 -0.819239 -0.869208 -0.919186 -0.969174 -1.019171 -1.069180 -1.119198 -1.169227 -1.219268 -1.269319 -1.319381 -1.369456 -1.419541 -1.469639 -1.519749 -1.569870 -1.620004 -1.670150 -1.720308 -1.770478 -1.820660 -1.870854 -1.921061 -1.971279 -2.021509 -2.071751 -2.122005 -2.172271 -2.222548 -2.272837 -2.323137 -2.373448 -2.423771 -2.474104 -2.524448 -2.574803 -2.625168 -2.675543 -2.725929 -2.776324 -2.826729 -2.877143 -2.927566 -2.977999 -3.028440 -3.078890 -3.129349 -3.179816 -3.230290 -3.280771 -3.331260 -3.381755 -3.432258 -3.482766 -3.533281 -3.583802 -3.634329 -3.684862 -3.735400 -3.785944 -3.836492 -3.887045 -3.937603 -3.988164 -4.038731 -4.089301 -4.139874 -4.190453 -4.241034 -4.291617 -4.342204 -4.392793 -4.443384 -4.493977 -4.544572 -4.595170 -4.645769 -4.696370 -4.746973 -4.797576 -4.848180 -4.898786 -4.949393 -5.000000 
5.000000 4.949316 4.898632 4.847949 4.797268 4.746589 4.695911 4.645235 4.594562 4.543891 4.493223 4.442558 4.391897 4.341239 4.290585 4.239935 4.189289 4.138649 4.088013 4.037382 3.986756 3.936137 3.885523 3.834916 3.784316 3.733722 3.683136 3.632558 3.581987 3.531426 3.480873 3.430330 3.379797 3.329274 3.278761 3.228260 3.177770 3.127291 3.076825 3.026371 2.975930 2.925503 2.875088 2.824688 2.774302 2.723931 2.673575 2.623234 2.572909 2.522601 2.472308 2.422033 2.371774 2.321533 2.271310 2.221104 2.170917 2.120748 2.070598 2.020466 1.970353 1.920259 1.870184 1.820129 1.770092 1.720075 1.670077 1.620098 1.570139 1.520199 1.470277 1.420375 1.370491 1.320626 1.270780 1.220951 1.171139 1.121345 1.071568 1.021807 0.972062 0.922332 0.872617 0.822916 0.773229 0.723554 0.673891 0.624240 0.574599 0.524969 0.475346 0.425732 0.376126 0.326525 0.276930 0.227339 0.177751 0.128166 0.078582 0.028999 -0.020585 -0.070171 -0.119759 -0.169350 -0.218947 -0.268548 -0.318156 -0.367772 -0.417396 -0.467029 -0.516672 -0.566326 -0.615992 -0.665671 -0.715363 -0.765069 -0.814790 -0.864527 -0.914280 -0.964050 -1.013837 -1.063642 -1.113465 -1.163307 -1.213169 -1.263049 -1.312950 -1.362871 -1.412813 -1.462775 -1.512758 -1.562762 -1.612787 -1.662833 -1.712900 -1.762989 -1.813098 -1.863229 -1.913381 -1.963553 -2.013746 -2.063960 -2.114194 -2.164448 -2.214722 -2.265016 -2.315329 -2.365661 -2.416013 -2.466382 -2.516770 -2.567175 -2.617599 -2.668039 -2.718496 -2.768969 -2.819458 -2.869963 -2.920484 -2.971019 -3.021568 -3.072132 -3.122709 -3.173299 -3.223902 -3.274517 -3.325144 -3.375782 -3.426431 -3.477090 -3.527760 -3.578440 -3.629129 -3.679827 -3.730534 -3.781249 -3.831972 -3.882702 -3.933440 -3.984185 -4.034936 -4.085693 -4.136456 -4.187225 -4.237999 -4.288778 -4.339561 -4.390347 -4.441138 -4.491931 -4.542728 -4.593529 -4.644331 -4.695136 -4.745944 -4.796752 -4.847562 -4.898374 -4.949187 -5.000000 
5.000000 4.949107 4.898215 4.847324 4.796435 4.745549 4.694664 4.643782 4.592903 4.542027 4.491156 4.440289 4.389425 4.338567 4.287714 4.236867 4.186026 4.135192 4.084364 4.033544 3.982731 3.931927 3.881131 3.830344 3.779567 3.728799 3.678043 3.627297 3.576563 3.525841 3.475131 3.424435 3.373753 3.323085 3.272432 3.221795 3.171174 3.120569 3.069982 3.019412 2.968860 2.918328 2.867815 2.817321 2.766849 2.716397 2.665967 2.615560 2.565175 2.514813 2.464475 2.414161 2.363872 2.313608 2.263370 2.213158 2.162971 2.112812 2.062680 2.012574 1.962497 1.912447 1.862425 1.812431 1.762465 1.712528 1.662619 1.612739 1.562887 1.513063 1.463267 1.413499 1.363759 1.314046 1.264361 1.214701 1.165068 1.115461 1.065878 1.016320 0.966785 0.917273 0.867783 0.818314 0.768865 0.719436 0.670025 0.620630 0.571252 0.521888 0.472539 0.423201 0.373874 0.324557 0.275248 0.225946 0.176649 0.127357 0.078067 0.028778 -0.020511 -0.069802 -0.119096 -0.168395 -0.217700 -0.267012 -0.316333 -0.365665 -0.415009 -0.464365 -0.513736 -0.563122 -0.612525 -0.661946 -0.711386 -0.760847 -0.810328 -0.859832 -0.909359 -0.958910 -1.008486 -1.058087 -1.107715 -1.157369 -1.207052 -1.256762 -1.306500 -1.356268 -1.406065 -1.455891 -1.505747 -1.555634 -1.605550 -1.655497 -1.705473 -1.755481 -1.805518 -1.855585 -1.905682 -1.955808 -2.005965 -2.056150 -2.106364 -2.156607 -2.206878 -2.257178 -2.307504 -2.357858 -2.408238 -2.458644 -2.509076 -2.559533 -2.610014 -2.660519 -2.711048 -2.761600 -2.812174 -2.862771 -2.913388 -2.964026 -3.014684 -3.065361 -3.116057 -3.166772 -3.217504 -3.268253 -3.319018 -3.369799 -3.420595 -3.471406 -3.522231 -3.573069 -3.623920 -3.674785 -3.725660 -3.776547 -3.827446 -3.878354 -3.929272 -3.980200 -4.031137 -4.082081 -4.133034 -4.183995 -4.234962 -4.285935 -4.336914 -4.387899 -4.438889 -4.489883 -4.540882 -4.591885 -4.642891 -4.693901 -4.744913 -4.795927 -4.846943 -4.897961 -4.948980 -5.000000 
5.000000 4.948899 4.897798 4.846699 4.795602 4.744507 4.693415 4.642326 4.591242 4.540161 4.489085 4.438014 4.386950 4.335891 4.284839 4.233794 4.182757 4.131729 4.080709 4.029699 3.978699 3.927709 3.876730 3.825763 3.774809 3.723867 3.672939 3.622025 3.571126 3.520243 3.469377 3.418527 3.367696 3.316883 3.266089 3.215315 3.164562 3.113831 3.063121 3.012435 2.961772 2.911134 2.860522 2.809935 2.759375 2.708843 2.658339 2.607863 2.557418 2.507003 2.456619 2.406266 2.355946 2.305659 2.255405 2.205185 2.155000 2.104850 2.054735 2.004656 1.954613 1.904607 1.854638 1.804706 1.754811 1.704954 1.655134 1.605352 1.555607 1.505900 1.456230 1.406597 1.357000 1.307440 1.257916 1.208426 1.158972 1.109551 1.060164 1.010809 0.961485 0.912192 0.862928 0.813692 0.764483 0.715300 0.666141 0.617005 0.567890 0.518795 0.469718 0.420658 0.371612 0.322580 0.273559 0.224547 0.175543 0.126545 0.077550 0.028557 -0.020436 -0.069431 -0.118429 -0.167434 -0.216446 -0.265468 -0.314501 -0.363548 -0.412609 -0.461688 -0.510785 -0.559902 -0.609041 -0.658204 -0.707391 -0.756604 -0.805845 -0.855115 -0.904416 -0.953747 -1.003111 -1.052508 -1.101939 -1.151406 -1.200908 -1.250447 -1.300024 -1.349637 -1.399289 -1.448980 -1.498709 -1.548478 -1.598285 -1.648132 -1.698018 -1.747944 -1.797909 -1.847913 -1.897955 -1.948036 -1.998156 -2.048313 -2.098508 -2.148740 -2.199009 -2.249314 -2.299654 -2.350029 -2.400439 -2.450882 -2.501359 -2.551867 -2.602407 -2.652979 -2.703580 -2.754211 -2.804871 -2.855558 -2.906273 -2.957015 -3.007782 -3.058573 -3.109389 -3.160229 -3.211091 -3.261974 -3.312878 -3.363803 -3.414746 -3.465709 -3.516689 -3.567687 -3.618701 -3.669732 -3.720777 -3.771837 -3.822910 -3.873997 -3.925096 -3.976207 -4.027329 -4.078463 -4.129605 -4.180758 -4.231918 -4.283087 -4.334263 -4.385447 -4.436636 -4.487832 -4.539033 -4.590239 -4.641449 -4.692663 -4.743881 -4.795101 -4.846323 -4.897548 -4.948773 -5.000000 
5.000000 4.948689 4.897380 4.846072 4.794766 4.743463 4.692163 4.640867 4.589576 4.538290 4.487009 4.435735 4.384468 4.333208 4.281957 4.230714 4.179481 4.128258 4.077046 4.025846 3.974657 3.923481 3.872319 3.821171 3.770038 3.718922 3.667822 3.616739 3.565675 3.514630 3.463606 3.412602 3.361620 3.310661 3.259726 3.208815 3.157930 3.107071 3.056239 3.005435 2.954661 2.903917 2.853204 2.802523 2.751875 2.701261 2.650682 2.600139 2.549632 2.499163 2.448732 2.398340 2.347988 2.297677 2.247407 2.197179 2.146994 2.096853 2.046755 1.996702 1.946694 1.896731 1.846815 1.796944 1.747120 1.697343 1.647612 1.597928 1.548291 1.498700 1.449156 1.399658 1.350205 1.300798 1.251436 1.202117 1.152842 1.103609 1.054418 1.005267 0.956155 0.907081 0.858045 0.809043 0.760075 0.711139 0.662234 0.613357 0.564508 0.515683 0.466881 0.418100 0.369337 0.320592 0.271860 0.223140 0.174431 0.125728 0.077030 0.028336 -0.020359 -0.069056 -0.117758 -0.166466 -0.215184 -0.263913 -0.312657 -0.361416 -0.410195 -0.458994 -0.507815 -0.556662 -0.605535 -0.654438 -0.703370 -0.752336 -0.801335 -0.850370 -0.899442 -0.948553 -0.997704 -1.046896 -1.096131 -1.145408 -1.194730 -1.244097 -1.293511 -1.342970 -1.392477 -1.442031 -1.491634 -1.541284 -1.590983 -1.640730 -1.690526 -1.740370 -1.790263 -1.840204 -1.890192 -1.940228 -1.990312 -2.040441 -2.090617 -2.140839 -2.191106 -2.241417 -2.291771 -2.342169 -2.392609 -2.443090 -2.493611 -2.544172 -2.594772 -2.645410 -2.696084 -2.746795 -2.797541 -2.848321 -2.899134 -2.949980 -3.000856 -3.051763 -3.102700 -3.153665 -3.204657 -3.255675 -3.306720 -3.357788 -3.408880 -3.459996 -3.511132 -3.562290 -3.613468 -3.664665 -3.715880 -3.767113 -3.818363 -3.869628 -3.920909 -3.972204 -4.023513 -4.074834 -4.126168 -4.177512 -4.228868 -4.280232 -4.331606 -4.382988 -4.434378 -4.485776 -4.537179 -4.588589 -4.640003 -4.691422 -4.742846 -4.794272 -4.845702 -4.897133 -4.948566 -5.000000 
5.000000 4.948480 4.896960 4.845443 4.793928 4.742415 4.690907 4.639404 4.587906 4.536413 4.484927 4.433449 4.381979 4.330518 4.279066 4.227625 4.176195 4.124777 4.073372 4.021980 3.970602 3.919240 3.867893 3.816564 3.765253 3.713960 3.662688 3.611436 3.560205 3.508998 3.457814 3.406656 3.355523 3.304417 3.253339 3.202291 3.151272 3.100284 3.049329 2.998407 2.947520 2.896669 2.845855 2.795079 2.744343 2.693646 2.642991 2.592379 2.541810 2.491286 2.440807 2.390375 2.339990 2.289654 2.239367 2.189131 2.138946 2.088812 2.038732 1.988704 1.938730 1.888811 1.838946 1.789137 1.739384 1.689686 1.640044 1.590458 1.540928 1.491455 1.442037 1.392674 1.343366 1.294112 1.244912 1.195765 1.146670 1.097626 1.048631 0.999686 0.950787 0.901935 0.853126 0.804360 0.755635 0.706948 0.658298 0.609683 0.561100 0.512548 0.464023 0.415523 0.367046 0.318588 0.270149 0.221723 0.173310 0.124906 0.076508 0.028113 -0.020281 -0.068678 -0.117080 -0.165490 -0.213911 -0.262346 -0.310797 -0.359268 -0.407760 -0.456278 -0.504822 -0.553396 -0.602002 -0.650642 -0.699319 -0.748034 -0.796790 -0.845589 -0.894432 -0.943321 -0.992258 -1.041244 -1.090280 -1.139368 -1.188509 -1.237703 -1.286953 -1.336258 -1.385619 -1.435037 -1.484512 -1.534044 -1.583634 -1.633281 -1.682987 -1.732750 -1.782571 -1.832449 -1.882383 -1.932375 -1.982422 -2.032525 -2.082683 -2.132895 -2.183160 -2.233478 -2.283848 -2.334268 -2.384739 -2.435258 -2.485826 -2.536440 -2.587101 -2.637805 -2.688554 -2.739346 -2.790179 -2.841052 -2.891964 -2.942915 -2.993902 -3.044925 -3.095984 -3.147075 -3.198199 -3.249353 -3.300538 -3.351752 -3.402993 -3.454262 -3.505556 -3.556874 -3.608216 -3.659581 -3.710967 -3.762374 -3.813801 -3.865246 -3.916709 -3.968189 -4.019684 -4.071195 -4.122720 -4.174257 -4.225808 -4.277369 -4.328941 -4.380523 -4.432114 -4.483713 -4.535320 -4.586934 -4.638554 -4.690178 -4.741808 -4.793442 -4.845078 -4.896717 -4.948358 -5.000000 
5.000000 4.948269 4.896540 4.844811 4.793087 4.741365 4.689648 4.637936 4.586230 4.534531 4.482839 4.431156 4.379482 4.327819 4.276166 4.224525 4.172898 4.121284 4.069685 4.018101 3.966533 3.914983 3.863452 3.811940 3.760449 3.708980 3.657534 3.606111 3.554714 3.503343 3.451999 3.400684 3.349400 3.298146 3.246924 3.195736 3.144583 3.093466 3.042387 2.991346 2.940345 2.889386 2.838470 2.787598 2.736771 2.685991 2.635259 2.584576 2.533944 2.483364 2.432836 2.382363 2.331945 2.281583 2.231278 2.181033 2.130846 2.080720 2.030655 1.980653 1.930712 1.880836 1.831023 1.781275 1.731591 1.681973 1.632421 1.582933 1.533511 1.484154 1.434862 1.385635 1.336472 1.287373 1.238336 1.189361 1.140447 1.091593 1.042797 0.994058 0.945374 0.896744 0.848165 0.799637 0.751156 0.702720 0.654328 0.605976 0.557663 0.509385 0.461139 0.412923 0.364733 0.316568 0.268422 0.220294 0.172180 0.124077 0.075981 0.027890 -0.020201 -0.068295 -0.116394 -0.164503 -0.212625 -0.260762 -0.308919 -0.357098 -0.405302 -0.453535 -0.501800 -0.550099 -0.598435 -0.646811 -0.695230 -0.743693 -0.792204 -0.840765 -0.889377 -0.938042 -0.986764 -1.035542 -1.084379 -1.133276 -1.182235 -1.231256 -1.280341 -1.329491 -1.378706 -1.427987 -1.477334 -1.526748 -1.576229 -1.625777 -1.675392 -1.725074 -1.774823 -1.824638 -1.874520 -1.924467 -1.974479 -2.024556 -2.074696 -2.124899 -2.175164 -2.225489 -2.275875 -2.326319 -2.376822 -2.427381 -2.477995 -2.528664 -2.579386 -2.630159 -2.680983 -2.731856 -2.782778 -2.833745 -2.884758 -2.935815 -2.986914 -3.038055 -3.089235 -3.140454 -3.191710 -3.243003 -3.294329 -3.345689 -3.397081 -3.448504 -3.499956 -3.551436 -3.602944 -3.654477 -3.706035 -3.757617 -3.809221 -3.860847 -3.912493 -3.964159 -4.015842 -4.067543 -4.119260 -4.170991 -4.222737 -4.274496 -4.326267 -4.378049 -4.429842 -4.481644 -4.533455 -4.585273 -4.637099 -4.688930 -4.740767 -4.792608 -4.844453 -4.896300 -4.948150 -5.000000 
5.000000 4.948058 4.896117 4.844178 4.792242 4.740310 4.688383 4.636462 4.584548 4.532641 4.480742 4.428854 4.376976 4.325109 4.273254 4.221414 4.169587 4.117776 4.065982 4.014205 3.962447 3.910709 3.858992 3.807297 3.755625 3.703978 3.652357 3.600763 3.549197 3.497661 3.446156 3.394684 3.343246 3.291843 3.240476 3.189148 3.137859 3.086612 3.035407 2.984245 2.933130 2.882061 2.831041 2.780072 2.729154 2.678289 2.627479 2.576724 2.526028 2.475390 2.424812 2.374297 2.323844 2.273455 2.223132 2.172876 2.122687 2.072567 2.022518 1.972539 1.922632 1.872798 1.823036 1.773349 1.723735 1.674196 1.624732 1.575343 1.526029 1.476789 1.427624 1.378533 1.329516 1.280571 1.231699 1.182897 1.134165 1.085502 1.036906 0.988375 0.939907 0.891501 0.843155 0.794866 0.746632 0.698450 0.650317 0.602232 0.554190 0.506189 0.458225 0.410296 0.362397 0.314526 0.266678 0.218850 0.171039 0.123240 0.075450 0.027665 -0.020120 -0.067907 -0.115701 -0.163505 -0.211324 -0.259161 -0.307019 -0.354904 -0.402817 -0.450763 -0.498745 -0.546766 -0.594830 -0.642939 -0.691097 -0.739307 -0.787570 -0.835890 -0.884269 -0.932710 -0.981214 -1.029783 -1.078419 -1.127125 -1.175900 -1.224747 -1.273667 -1.322661 -1.371729 -1.420872 -1.470091 -1.519386 -1.568758 -1.618207 -1.667732 -1.717333 -1.767011 -1.816764 -1.866593 -1.916496 -1.966474 -2.016525 -2.066648 -2.116843 -2.167108 -2.217443 -2.267845 -2.318315 -2.368850 -2.419450 -2.470112 -2.520836 -2.571621 -2.622464 -2.673365 -2.724321 -2.775332 -2.826395 -2.877510 -2.928674 -2.979887 -3.031146 -3.082450 -3.133798 -3.185188 -3.236619 -3.288089 -3.339596 -3.391139 -3.442718 -3.494329 -3.545972 -3.597646 -3.649349 -3.701081 -3.752839 -3.804622 -3.856429 -3.908259 -3.960111 -4.011983 -4.063875 -4.115785 -4.167712 -4.219654 -4.271611 -4.323582 -4.375566 -4.427560 -4.479567 -4.531582 -4.583606 -4.635638 -4.687677 -4.739722 -4.791771 -4.843825 -4.895882 -4.947940 -5.000000 
5.000000 4.947846 4.895693 4.843542 4.791394 4.739251 4.687114 4.634982 4.582858 4.530743 4.478637 4.426541 4.374458 4.322387 4.270330 4.218288 4.166262 4.114253 4.062263 4.010292 3.958342 3.906414 3.854510 3.802630 3.750776 3.698950 3.647153 3.595386 3.543651 3.491949 3.440281 3.388650 3.337057 3.285504 3.233991 3.182521 3.131095 3.079715 3.028383 2.977100 2.925868 2.874689 2.823564 2.772495 2.721484 2.670533 2.619643 2.568816 2.518053 2.467356 2.416728 2.366168 2.315679 2.265263 2.214920 2.164652 2.114460 2.064346 2.014311 1.964355 1.914480 1.864687 1.814976 1.765349 1.715805 1.666345 1.616970 1.567679 1.518472 1.469350 1.420312 1.371358 1.322487 1.273698 1.224991 1.176364 1.127815 1.079344 1.030949 0.982628 0.934379 0.886199 0.838087 0.790040 0.742055 0.694129 0.646260 0.598443 0.550676 0.502955 0.455277 0.407638 0.360034 0.312460 0.264914 0.217390 0.169885 0.122394 0.074913 0.027438 -0.020036 -0.067513 -0.114997 -0.162493 -0.210005 -0.257538 -0.305095 -0.352681 -0.400300 -0.447955 -0.495651 -0.543392 -0.591180 -0.639020 -0.686915 -0.734867 -0.782881 -0.830958 -0.879102 -0.927315 -0.975600 -1.023959 -1.072393 -1.120904 -1.169495 -1.218167 -1.266921 -1.315757 -1.364678 -1.413683 -1.462774 -1.511950 -1.561213 -1.610562 -1.659997 -1.709518 -1.759124 -1.808816 -1.858593 -1.908453 -1.958397 -2.008423 -2.058530 -2.108718 -2.158985 -2.209329 -2.259750 -2.310246 -2.360815 -2.411457 -2.462169 -2.512950 -2.563799 -2.614714 -2.665692 -2.716733 -2.767835 -2.818995 -2.870214 -2.921487 -2.972814 -3.024194 -3.075623 -3.127102 -3.178627 -3.230197 -3.281812 -3.333468 -3.385164 -3.436899 -3.488672 -3.540479 -3.592321 -3.644195 -3.696101 -3.748036 -3.799999 -3.851989 -3.904005 -3.956044 -4.008107 -4.060191 -4.112294 -4.164417 -4.216557 -4.268713 -4.320885 -4.373071 -4.425269 -4.477480 -4.529701 -4.581932 -4.634171 -4.686419 -4.738672 -4.790931 -4.843194 -4.895461 -4.947730 -5.000000 
